starttime,tilt1,tilt2,compass,accelerometer,ax,ay,az
2020-01-19 11:38:03.100000,-48.5,-58.375,123.25,1.011,-862.0,-426.0,321.0
2020-01-19 11:38:03.200000,-49.875,-58.375,123.25,1.006,-854.0,-195.0,339.0
2020-01-19 11:38:03.300000,-49.875,-56.75,107.437,1.064,-990.0,-195.0,339.0
2020-01-19 11:38:03.400000,-42.313,-62.5,93.375,1.064,-990.0,-93.0,388.0
2020-01-19 11:38:03.500000,-30.938,-62.5,93.375,0.824,-721.0,202.0,345.0
2020-01-19 11:38:03.600000,-30.938,-71.0,74.375,1.018,-937.0,202.0,345.0
2020-01-19 11:38:03.700000,-10.125,-67.188,43.062,1.018,-937.0,231.0,452.0
2020-01-19 11:38:03.800000,16.125,-67.188,43.062,1.157,-1040.0,363.0,722.0
2020-01-19 11:38:03.900000,16.125,-55.188,29.375,1.114,-768.0,363.0,722.0
2020-01-19 11:38:04,20.75,-47.375,18.75,1.114,-768.0,204.0,387.0
2020-01-19 11:38:04.100000,27.75,-47.375,18.75,1.129,-1041.0,-18.0,37.0
2020-01-19 11:38:04.200000,27.75,-50.063,21.625,1.622,-1622.0,-18.0,37.0
2020-01-19 11:38:04.300000,35.312,-74.313,34.312,1.622,-1622.0,-480.0,-156.0
2020-01-19 11:38:04.400000,36.875,-74.313,34.312,1.417,-1325.0,-262.0,328.0
2020-01-19 11:38:04.500000,36.875,-61.5,204.125,0.653,-501.0,-262.0,328.0
2020-01-19 11:38:04.600000,-107.125,-21.438,216.187,0.653,-501.0,-461.0,381.0
2020-01-19 11:38:04.700000,-74.25,-21.438,216.187,0.626,-185.0,-573.0,344.0
2020-01-19 11:38:04.800000,-74.25,0.125,230.812,0.764,-371.0,-573.0,344.0
2020-01-19 11:38:04.900000,-64.938,-0.375,249.875,0.764,-371.0,-742.0,245.0
2020-01-19 11:38:05,-67.125,-0.375,249.875,1.119,-801.0,-713.0,-527.0
2020-01-19 11:38:05.100000,-67.125,-21.0,273.625,1.426,-1118.0,-713.0,-527.0
2020-01-19 11:38:05.200000,-73.563,-49.125,309.937,1.426,-1118.0,-169.0,-602.0
2020-01-19 11:38:05.300000,-113.938,-49.125,309.937,1.236,-1067.0,-273.0,-275.0
2020-01-19 11:38:05.400000,-113.938,-58.75,10.125,0.869,-778.0,-273.0,-275.0
2020-01-19 11:38:05.500000,-165.75,-51.188,50.562,0.869,-778.0,-405.0,-357.0
2020-01-19 11:38:05.600000,-169.625,-51.188,50.562,0.907,-729.0,-472.0,-450.0
2020-01-19 11:38:05.700000,-169.625,-51.125,63.875,1.007,-768.0,-472.0,-450.0
2020-01-19 11:38:05.800000,-152.063,-56.375,75.812,1.007,-768.0,-256.0,-268.0
2020-01-19 11:38:05.900000,-151.75,-56.375,75.812,1.046,-979.0,-338.0,-181.0
2020-01-19 11:38:06,-151.75,-60.688,88.25,1.287,-1229.0,-338.0,-181.0
2020-01-19 11:38:06.100000,-158.438,-64.625,76.125,1.287,-1229.0,-304.0,-57.0
2020-01-19 11:38:06.200000,-155.75,-64.625,76.125,0.898,-844.0,-341.0,27.0
2020-01-19 11:38:06.300000,-155.75,-68.625,43.562,0.945,-881.0,-341.0,27.0
2020-01-19 11:38:06.400000,-127.313,-66.625,19.187,0.945,-881.0,-588.0,-1.0
2020-01-19 11:38:06.500000,-105.813,-66.625,19.187,1.106,-937.0,-564.0,-39.0
2020-01-19 11:38:06.600000,-105.813,-62.375,4.875,1.077,-917.0,-564.0,-39.0
2020-01-19 11:38:06.700000,-90.688,-62.438,6.312,1.077,-917.0,-600.0,20.0
2020-01-19 11:38:06.800000,-89.313,-62.438,6.312,1.002,-803.0,-553.0,95.0
2020-01-19 11:38:06.900000,-89.313,-60.688,3.187,1.026,-860.0,-553.0,95.0
2020-01-19 11:38:07,-87.0,-60.625,355.187,1.026,-860.0,-444.0,132.0
2020-01-19 11:38:07.100000,-82.313,-60.625,355.187,1.039,-931.0,-337.0,212.0
2020-01-19 11:38:07.200000,-82.313,-60.813,342.0,1.004,-922.0,-337.0,212.0
2020-01-19 11:38:07.300000,-76.188,-63.5,326.312,1.004,-922.0,-271.0,162.0
2020-01-19 11:38:07.400000,-71.188,-63.5,326.312,0.942,-888.0,-159.0,-112.0
2020-01-19 11:38:07.500000,-71.188,-65.875,311.875,1.084,-1067.0,-159.0,-112.0
2020-01-19 11:38:07.600000,-67.125,-70.25,301.687,1.084,-1067.0,-9.0,-351.0
2020-01-19 11:38:07.700000,-69.25,-70.25,301.687,1.131,-1076.0,64.0,-406.0
2020-01-19 11:38:07.800000,-69.25,-76.813,337.5,0.983,-894.0,64.0,-406.0
2020-01-19 11:38:07.900000,-117.813,-66.75,38.0,0.983,-894.0,83.0,-627.0
2020-01-19 11:38:08,-178.938,-66.75,38.0,0.946,-704.0,-269.0,-594.0
2020-01-19 11:38:08.100000,-178.938,-57.375,53.375,1.092,-877.0,-269.0,-594.0
2020-01-19 11:38:08.200000,171.75,-52.188,55.625,1.092,-877.0,-527.0,-322.0
2020-01-19 11:38:08.300000,-171.688,-52.188,55.625,1.036,-833.0,-537.0,-70.0
2020-01-19 11:38:08.400000,-171.688,-49.25,57.0,0.93,-757.0,-537.0,-70.0
2020-01-19 11:38:08.500000,-156.875,-48.25,58.875,0.93,-757.0,-567.0,-88.0
2020-01-19 11:38:08.600000,-137.375,-48.25,58.875,0.951,-759.0,-561.0,-175.0
2020-01-19 11:38:08.700000,-137.375,-49.5,54.875,1.08,-907.0,-561.0,-175.0
2020-01-19 11:38:08.800000,-126.438,-53.25,48.375,1.08,-907.0,-211.0,-72.0
2020-01-19 11:38:08.900000,-122.313,-53.25,48.375,1.09,-1067.0,-32.0,26.0
2020-01-19 11:38:09,-122.313,-59.5,37.312,1.213,-1213.0,-32.0,26.0
2020-01-19 11:38:09.100000,-120.375,-67.938,358.812,1.213,-1213.0,-85.0,214.0
2020-01-19 11:38:09.200000,-91.0,-67.938,358.812,1.343,-1324.0,-406.0,120.0
2020-01-19 11:38:09.300000,-91.0,-69.688,300.312,1.011,-919.0,-406.0,120.0
2020-01-19 11:38:09.400000,-56.5,-56.063,249.625,1.011,-919.0,-681.0,539.0
2020-01-19 11:38:09.500000,-31.375,-56.063,249.625,1.157,-765.0,-583.0,57.0
2020-01-19 11:38:09.600000,-31.375,-43.313,237.0,0.712,-406.0,-583.0,57.0
2020-01-19 11:38:09.700000,-55.438,-24.0,221.687,0.712,-406.0,-550.0,-124.0
2020-01-19 11:38:09.800000,-81.0,-24.0,221.687,0.73,-465.0,-829.0,-56.0
2020-01-19 11:38:09.900000,-81.0,-19.5,209.125,1.169,-823.0,-829.0,-56.0
2020-01-19 11:38:10,-94.0,-35.125,211.687,1.169,-823.0,-677.0,-494.0
2020-01-19 11:38:10.100000,-98.438,-35.125,211.687,1.298,-992.0,-281.0,-417.0
2020-01-19 11:38:10.200000,-98.438,-56.813,220.5,1.13,-1013.0,-281.0,-417.0
2020-01-19 11:38:10.300000,-109.063,-68.438,274.937,1.13,-1013.0,-69.0,-332.0
2020-01-19 11:38:10.400000,-146.375,-68.438,274.937,0.89,-823.0,-386.0,-400.0
2020-01-19 11:38:10.500000,-146.375,-59.063,314.687,1.045,-885.0,-386.0,-400.0
2020-01-19 11:38:10.600000,-166.563,-55.125,326.75,1.045,-885.0,-395.0,-220.0
2020-01-19 11:38:10.700000,-158.938,-55.125,326.75,0.944,-829.0,-315.0,-172.0
2020-01-19 11:38:10.800000,-158.938,-57.438,332.125,1.046,-983.0,-315.0,-172.0
2020-01-19 11:38:10.900000,-148.938,-62.375,329.062,1.046,-983.0,-149.0,-210.0
2020-01-19 11:38:11,-134.125,-62.375,329.062,1.021,-989.0,-189.0,-106.0
2020-01-19 11:38:11.100000,-134.125,-66.125,323.937,1.032,-1010.0,-189.0,-106.0
2020-01-19 11:38:11.200000,-125.125,-69.875,338.312,1.032,-1010.0,-131.0,3.0
2020-01-19 11:38:11.300000,-135.313,-69.875,338.312,1.035,-1027.0,-34.0,-196.0
2020-01-19 11:38:11.400000,-135.313,-72.313,9.375,1.004,-985.0,-34.0,-196.0
2020-01-19 11:38:11.500000,-152.688,-68.688,18.625,1.004,-985.0,-135.0,-345.0
2020-01-19 11:38:11.600000,-163.375,-68.688,18.625,1.162,-1102.0,-92.0,-639.0
2020-01-19 11:38:11.700000,-163.375,-64.625,4.562,0.982,-740.0,-92.0,-639.0
2020-01-19 11:38:11.800000,-165.625,-62.875,356.75,0.982,-740.0,-239.0,-535.0
2020-01-19 11:38:11.900000,-158.563,-62.875,356.75,1.009,-822.0,-272.0,-357.0
2020-01-19 11:38:12,-158.563,-61.063,352.625,0.803,-666.0,-272.0,-357.0
2020-01-19 11:38:12.100000,-162.625,-58.563,357.937,0.803,-666.0,-184.0,-596.0
2020-01-19 11:38:12.200000,-161.375,-58.563,357.937,1.11,-919.0,-1.0,-402.0
2020-01-19 11:38:12.300000,-161.375,-55.438,3.812,0.883,-787.0,-1.0,-402.0
2020-01-19 11:38:12.400000,-165.25,-56.688,3.75,0.883,-787.0,74.0,-530.0
2020-01-19 11:38:12.500000,-171.625,-56.688,3.75,1.111,-974.0,113.0,-405.0
2020-01-19 11:38:12.600000,-171.625,-60.563,5.062,0.952,-855.0,113.0,-405.0
2020-01-19 11:38:12.700000,-175.438,-64.688,3.687,0.952,-855.0,44.0,-296.0
2020-01-19 11:38:12.800000,-177.938,-64.688,3.687,1.045,-1002.0,33.0,-350.0
2020-01-19 11:38:12.900000,-177.938,-65.688,1.125,0.955,-889.0,33.0,-350.0
2020-01-19 11:38:13,-175.375,-65.375,4.187,0.955,-889.0,45.0,-307.0
2020-01-19 11:38:13.100000,-175.0,-65.375,4.187,0.981,-931.0,-185.0,-242.0
2020-01-19 11:38:13.200000,-175.0,-65.375,1.312,0.966,-917.0,-175.0,-618.0
2020-01-19 11:38:13.300000,-172.188,-64.188,357.125,1.151,-956.0,-175.0,-618.0
2020-01-19 11:38:13.400000,-163.313,-63.25,8.375,1.151,-956.0,-157.0,-549.0
2020-01-19 11:38:13.500000,-168.0,-63.25,8.375,0.992,-812.0,-170.0,-358.0
2020-01-19 11:38:13.600000,-168.0,-64.688,357.937,0.982,-899.0,-170.0,-358.0
2020-01-19 11:38:13.700000,-176.0,-61.438,357.062,0.982,-899.0,-194.0,-376.0
2020-01-19 11:38:13.800000,-170.438,-61.438,357.062,0.902,-797.0,1.0,-327.0
2020-01-19 11:38:13.900000,-170.438,-63.875,0.875,0.941,-883.0,1.0,-327.0
2020-01-19 11:38:14,-168.938,-65.813,359.812,0.941,-883.0,121.0,-406.0
2020-01-19 11:38:14.100000,-168.063,-65.813,359.812,1.1,-1016.0,37.0,-285.0
2020-01-19 11:38:14.200000,-168.063,-63.125,7.75,0.956,-912.0,37.0,-285.0
2020-01-19 11:38:14.300000,-178.875,-63.5,9.687,0.956,-912.0,87.0,-343.0
2020-01-19 11:38:14.400000,177.937,-63.5,9.687,0.929,-859.0,68.0,-495.0
2020-01-19 11:38:14.500000,177.937,-63.063,10.75,1.056,-931.0,68.0,-495.0
2020-01-19 11:38:14.600000,178.125,-63.438,13.0,1.056,-931.0,62.0,-398.0
2020-01-19 11:38:14.700000,169.312,-63.438,13.0,0.997,-913.0,75.0,-401.0
2020-01-19 11:38:14.800000,169.312,-63.063,12.5,0.965,-875.0,75.0,-401.0
2020-01-19 11:38:14.900000,165.312,-63.063,9.375,0.965,-875.0,54.0,-429.0
2020-01-19 11:38:15,164.875,-63.063,9.375,0.976,-875.0,5.0,-377.0
2020-01-19 11:38:15.100000,164.875,-64.188,5.375,0.951,-874.0,5.0,-377.0
2020-01-19 11:38:15.200000,166.937,-64.313,3.312,0.951,-874.0,2.0,-433.0
2020-01-19 11:38:15.300000,171.0,-64.313,3.312,1.024,-929.0,-18.0,-387.0
2020-01-19 11:38:15.400000,171.0,-64.688,4.125,0.985,-906.0,-18.0,-387.0
2020-01-19 11:38:15.500000,175.062,-64.5,6.25,0.985,-906.0,-6.0,-197.0
2020-01-19 11:38:15.600000,176.375,-64.5,6.25,0.935,-914.0,29.0,-137.0
2020-01-19 11:38:15.700000,176.375,-64.938,10.5,1.026,-1017.0,29.0,-137.0
2020-01-19 11:38:15.800000,178.625,-66.875,10.312,1.026,-1017.0,11.0,-101.0
2020-01-19 11:38:15.900000,-175.813,-66.875,10.312,0.946,-941.0,64.0,-120.0
2020-01-19 11:38:16,-175.813,-68.375,5.812,0.891,-881.0,64.0,-120.0
2020-01-19 11:38:16.100000,-172.0,-71.313,4.5,0.891,-881.0,-264.0,-605.0
2020-01-19 11:38:16.200000,-169.875,-71.313,4.5,1.226,-1034.0,-308.0,-512.0
2020-01-19 11:38:16.300000,-169.875,-70.313,357.625,1.076,-895.0,-308.0,-512.0
2020-01-19 11:38:16.400000,-164.438,-72.313,340.187,1.076,-895.0,-251.0,59.0
2020-01-19 11:38:16.500000,-153.313,-72.313,340.187,1.14,-1111.0,345.0,-300.0
2020-01-19 11:38:16.600000,-153.313,-73.813,319.375,0.937,-818.0,345.0,-300.0
2020-01-19 11:38:16.700000,-138.625,-71.563,308.312,0.937,-818.0,-466.0,-313.0
2020-01-19 11:38:16.800000,-147.438,-71.563,308.312,0.881,-679.0,249.0,-925.0
2020-01-19 11:38:16.900000,-147.438,-64.625,306.5,1.707,-1413.0,249.0,-925.0
2020-01-19 11:38:17,-179.75,-57.938,307.75,1.707,-1413.0,29.0,-768.0
2020-01-19 11:38:17.100000,145.687,-57.938,307.75,1.34,-1098.0,63.0,-804.0
2020-01-19 11:38:17.200000,145.687,-52.375,266.5,1.124,-783.0,63.0,-804.0
2020-01-19 11:38:17.300000,176.187,-39.625,255.75,1.124,-783.0,-158.0,166.0
2020-01-19 11:38:17.400000,-114.688,-39.625,255.75,0.75,-715.0,-614.0,-175.0
2020-01-19 11:38:17.500000,-114.688,-31.375,280.937,1.344,-1183.0,-614.0,-175.0
2020-01-19 11:38:17.600000,-117.063,-39.938,303.375,1.344,-1183.0,-361.0,-352.0
2020-01-19 11:38:17.700000,-125.438,-39.938,303.375,1.436,-1345.0,64.0,333.0
2020-01-19 11:38:17.800000,-125.438,-53.0,304.187,0.614,-512.0,64.0,333.0
2020-01-19 11:38:17.900000,-148.0,-70.188,290.75,0.614,-512.0,394.0,-92.0
2020-01-19 11:38:18,-177.5,-70.188,290.75,1.414,-1355.0,-73.0,-93.0
2020-01-19 11:38:18.100000,-177.5,-72.875,229.75,0.823,-815.0,-73.0,-93.0
2020-01-19 11:38:18.200000,-170.313,-75.563,197.875,0.823,-815.0,-114.0,-857.0
2020-01-19 11:38:18.300000,-148.438,-75.563,197.875,1.524,-1256.0,-183.0,-276.0
2020-01-19 11:38:18.400000,-148.438,-67.438,202.625,0.943,-883.0,-183.0,-276.0
2020-01-19 11:38:18.500000,-166.813,-71.5,198.125,0.943,-883.0,-276.0,46.0
2020-01-19 11:38:18.600000,-175.875,-71.5,198.125,0.46,-366.0,51.0,115.0
2020-01-19 11:38:18.700000,-175.875,-69.5,206.187,1.39,-1385.0,51.0,115.0
2020-01-19 11:38:18.800000,177.937,-70.313,200.125,1.39,-1385.0,-107.0,-66.0
2020-01-19 11:38:18.900000,-176.313,-70.313,200.125,0.982,-974.0,-61.0,45.0
2020-01-19 11:38:19,-176.313,-82.313,175.812,0.611,-607.0,-61.0,45.0
2020-01-19 11:38:19.100000,-161.813,-87.438,357.937,0.611,-607.0,-101.0,-93.0
2020-01-19 11:38:19.200000,-1.938,-87.438,357.937,1.079,-1071.0,172.0,-648.0
2020-01-19 11:38:19.300000,-1.938,-81.25,52.5,1.653,-1511.0,172.0,-648.0
2020-01-19 11:38:19.400000,-67.188,-78.25,86.562,1.653,-1511.0,42.0,-381.0
2020-01-19 11:38:19.500000,-112.438,-78.25,86.562,1.093,-1024.0,100.0,-328.0
2020-01-19 11:38:19.600000,-112.438,-76.5,138.25,0.749,-667.0,100.0,-328.0
2020-01-19 11:38:19.700000,-174.188,-66.188,173.875,0.749,-667.0,147.0,-389.0
2020-01-19 11:38:19.800000,154.375,-66.188,173.875,0.833,-722.0,263.0,-594.0
2020-01-19 11:38:19.900000,154.375,-51.813,184.625,0.895,-617.0,263.0,-594.0
2020-01-19 11:38:20,147.625,-43.063,183.562,0.895,-617.0,260.0,-904.0
2020-01-19 11:38:20.100000,149.937,-43.063,183.562,1.121,-611.0,206.0,-1208.0
2020-01-19 11:38:20.200000,149.937,-33.563,176.812,1.378,-631.0,206.0,-1208.0
2020-01-19 11:38:20.300000,157.125,-23.563,169.75,1.378,-631.0,353.0,-1080.0
2020-01-19 11:38:20.400000,163.312,-23.563,169.75,1.29,-611.0,389.0,-707.0
2020-01-19 11:38:20.500000,163.312,-21.938,163.375,0.961,-522.0,389.0,-707.0
2020-01-19 11:38:20.600000,159.437,-27.438,151.687,0.961,-522.0,290.0,-395.0
2020-01-19 11:38:20.700000,154.312,-27.438,151.687,0.657,-439.0,17.0,-584.0
2020-01-19 11:38:20.800000,154.312,-36.75,138.437,0.865,-638.0,17.0,-584.0
2020-01-19 11:38:20.900000,154.875,-47.563,122.75,0.865,-638.0,-67.0,-622.0
2020-01-19 11:38:21,165.062,-47.563,122.75,0.96,-729.0,-193.0,-486.0
2020-01-19 11:38:21.100000,165.062,-53.625,103.5,0.957,-802.0,-193.0,-486.0
2020-01-19 11:38:21.200000,172.5,-59.688,86.062,0.957,-802.0,-207.0,-389.0
2020-01-19 11:38:21.300000,-176.25,-59.688,86.062,0.879,-761.0,-266.0,-271.0
2020-01-19 11:38:21.400000,-176.25,-64.375,67.625,0.934,-854.0,-266.0,-271.0
2020-01-19 11:38:21.500000,-165.438,-64.5,53.687,0.934,-854.0,-88.0,-184.0
2020-01-19 11:38:21.600000,-158.375,-64.5,53.687,1.141,-1123.0,-91.0,-147.0
2020-01-19 11:38:21.700000,-158.375,-69.188,42.75,0.992,-977.0,-91.0,-147.0
2020-01-19 11:38:21.800000,-151.813,-75.625,24.937,0.992,-977.0,-66.0,-9.0
2020-01-19 11:38:21.900000,-148.0,-75.625,24.937,0.899,-897.0,-110.0,-91.0
2020-01-19 11:38:22,-148.0,-79.875,1.375,1.095,-1086.0,-110.0,-91.0
2020-01-19 11:38:22.100000,-137.875,-77.938,335.375,1.095,-1086.0,-129.0,-443.0
2020-01-19 11:38:22.200000,-123.188,-77.938,335.375,1.052,-946.0,-178.0,-447.0
2020-01-19 11:38:22.300000,-123.188,-73.5,340.375,0.995,-872.0,-178.0,-447.0
2020-01-19 11:38:22.400000,-134.0,-70.75,349.437,0.995,-872.0,-158.0,-262.0
2020-01-19 11:38:22.500000,-146.875,-70.75,349.437,0.798,-738.0,-13.0,-620.0
2020-01-19 11:38:22.600000,-146.875,-66.438,0.812,1.178,-1002.0,-13.0,-620.0
2020-01-19 11:38:22.700000,-153.563,-66.188,12.687,1.178,-1002.0,2.0,-567.0
2020-01-19 11:38:22.800000,-159.438,-66.188,12.687,1.047,-881.0,-81.0,-629.0
2020-01-19 11:38:22.900000,-159.438,-65.813,34.062,1.022,-802.0,-81.0,-629.0
2020-01-19 11:38:23,-173.188,-62.5,54.062,1.022,-802.0,-202.0,-408.0
2020-01-19 11:38:23.100000,-178.313,-62.5,54.062,0.891,-767.0,-160.0,-136.0
2020-01-19 11:38:23.200000,-178.313,-52.688,63.125,0.84,-814.0,323.0,214.0
2020-01-19 11:38:23.300000,-170.313,-45.688,62.625,1.294,-1235.0,323.0,214.0
2020-01-19 11:38:23.400000,-153.625,-54.563,50.187,1.294,-1235.0,295.0,-477.0
2020-01-19 11:38:23.500000,-139.063,-54.563,50.187,2.329,-2261.0,-342.0,198.0
2020-01-19 11:38:23.600000,-139.063,-84.0,316.125,0.999,-918.0,-342.0,198.0
2020-01-19 11:38:23.700000,-174.063,-37.688,209.75,0.999,-918.0,-352.0,252.0
2020-01-19 11:38:23.800000,-0.313,-37.688,209.75,0.669,-511.0,-301.0,343.0
2020-01-19 11:38:23.900000,-0.313,-17.25,202.437,0.989,-878.0,-301.0,343.0
2020-01-19 11:38:24,-41.875,-28.625,207.5,0.989,-878.0,-218.0,406.0
2020-01-19 11:38:24.100000,-50.875,-28.625,207.5,1.177,-1084.0,-64.0,-119.0
2020-01-19 11:38:24.200000,-50.875,-61.375,221.187,0.851,-841.0,-64.0,-119.0
2020-01-19 11:38:24.300000,-43.313,-86.063,247.687,0.851,-841.0,154.0,-211.0
2020-01-19 11:38:24.400000,-3.25,-86.063,247.687,1.474,-1451.0,218.0,-92.0
2020-01-19 11:38:24.500000,-3.25,-81.563,12.625,0.836,-802.0,218.0,-92.0
2020-01-19 11:38:24.600000,176.687,-74.625,23.375,0.836,-802.0,102.0,-176.0
2020-01-19 11:38:24.700000,-176.875,-74.625,23.375,0.911,-888.0,-414.0,-542.0
2020-01-19 11:38:24.800000,-176.875,-68.375,34.937,1.419,-1245.0,-414.0,-542.0
2020-01-19 11:38:24.900000,-169.063,-62.063,43.25,1.419,-1245.0,-290.0,-409.0
2020-01-19 11:38:25,-165.688,-62.063,43.25,0.805,-630.0,-231.0,-242.0
2020-01-19 11:38:25.100000,-165.688,-61.625,57.687,1.039,-984.0,-231.0,-242.0
2020-01-19 11:38:25.200000,176.5,-64.75,66.625,1.039,-984.0,86.0,28.0
2020-01-19 11:38:25.300000,172.687,-64.75,66.625,0.99,-986.0,-21.0,109.0
2020-01-19 11:38:25.400000,172.687,-66.625,71.75,0.991,-985.0,-21.0,109.0
2020-01-19 11:38:25.500000,173.562,-72.0,59.125,0.991,-985.0,-192.0,362.0
2020-01-19 11:38:25.600000,175.312,-72.0,59.125,0.755,-635.0,-38.0,228.0
2020-01-19 11:38:25.700000,175.312,-77.938,57.5,1.613,-1597.0,-38.0,228.0
2020-01-19 11:38:25.800000,173.812,-86.875,217.312,1.613,-1597.0,-111.0,-522.0
2020-01-19 11:38:25.900000,-176.875,-86.875,217.312,1.612,-1522.0,-107.0,-220.0
