starttime,tilt1,tilt2,compass,accelerometer,ax,ay,az
2020-01-19 17:53:13.500000,-5.188,-2.875,304.875,1.0,-50.0,-114.0,990.0
2020-01-19 17:53:13.600000,-5.313,-2.938,304.812,0.997,-50.0,-114.0,992.0
2020-01-19 17:53:13.700000,-5.313,-2.938,304.812,0.997,-62.0,-96.0,992.0
2020-01-19 17:53:13.800000,-6.125,-3.063,304.875,0.998,-62.0,-96.0,992.0
2020-01-19 17:53:13.900000,-6.125,-3.063,304.875,0.998,-52.0,-83.0,997.0
2020-01-19 17:53:14,-5.875,-3.25,305.375,0.996,-68.0,-109.0,991.0
2020-01-19 17:53:14.100000,-6.0,-3.375,305.687,1.005,-63.0,-111.0,991.0
2020-01-19 17:53:14.200000,-6.563,-3.625,305.812,0.999,-63.0,-111.0,996.0
2020-01-19 17:53:14.300000,-6.563,-3.625,305.812,0.999,-75.0,-126.0,996.0
2020-01-19 17:53:14.400000,-7.188,-3.875,306.062,1.006,-77.0,-133.0,996.0
2020-01-19 17:53:14.500000,-7.375,-3.938,305.437,1.007,-77.0,-133.0,984.0
2020-01-19 17:53:14.600000,-7.375,-3.938,305.437,1.007,-65.0,-129.0,1003.0
2020-01-19 17:53:14.700000,-7.563,-4.0,304.75,0.994,-90.0,-121.0,1003.0
2020-01-19 17:53:14.800000,-7.25,-4.125,304.25,1.014,-90.0,-121.0,985.0
2020-01-19 17:53:14.900000,-7.25,-4.125,304.25,1.014,-60.0,-113.0,991.0
2020-01-19 17:53:15,-7.313,-4.25,304.125,0.993,-72.0,-101.0,991.0
2020-01-19 17:53:15.100000,-6.625,-3.938,303.812,0.998,-72.0,-101.0,992.0
2020-01-19 17:53:15.200000,-6.625,-3.938,303.812,0.998,-59.0,-113.0,993.0
2020-01-19 17:53:15.300000,-6.813,-4.063,303.562,1.0,-87.0,-125.0,993.0
2020-01-19 17:53:15.400000,-6.875,-4.25,303.062,1.004,-87.0,-125.0,991.0
2020-01-19 17:53:15.500000,-6.875,-4.25,303.062,1.004,-94.0,-180.0,981.0
2020-01-19 17:53:15.600000,-8.25,-4.438,302.125,1.011,-50.0,-99.0,981.0
2020-01-19 17:53:15.700000,-6.688,-4.063,302.437,0.987,-50.0,-99.0,1009.0
2020-01-19 17:53:15.800000,-6.688,-4.063,302.437,0.987,-76.0,-67.0,995.0
2020-01-19 17:53:15.900000,-5.75,-4.0,303.0,1.014,-70.0,-36.0,995.0
2020-01-19 17:53:16,-4.313,-3.875,303.062,0.998,-70.0,-36.0,989.0
2020-01-19 17:53:16.100000,-4.313,-3.875,303.062,0.998,-58.0,-106.0,991.0
2020-01-19 17:53:16.200000,-3.75,-3.375,302.062,0.996,-65.0,-123.0,991.0
2020-01-19 17:53:16.300000,-6.5,-4.0,301.5,1.0,-65.0,-123.0,997.0
2020-01-19 17:53:16.400000,-6.5,-4.0,301.5,1.0,-65.0,-93.0,996.0
2020-01-19 17:53:16.500000,-6.125,-3.5,301.5,1.003,-69.0,-99.0,996.0
2020-01-19 17:53:16.600000,-6.688,-3.938,301.25,1.003,-69.0,-99.0,986.0
2020-01-19 17:53:16.700000,-6.688,-3.938,301.25,1.003,-52.0,-107.0,996.0
2020-01-19 17:53:16.800000,-6.25,-3.813,300.562,0.993,-64.0,-120.0,996.0
2020-01-19 17:53:16.900000,-6.25,-3.563,299.437,1.005,-64.0,-120.0,992.0
2020-01-19 17:53:17,-6.25,-3.563,299.437,1.005,-58.0,-85.0,992.0
2020-01-19 17:53:17.100000,-5.813,-3.813,298.25,0.997,-58.0,-85.0,988.0
2020-01-19 17:53:17.200000,-5.813,-3.813,298.25,0.997,-74.0,-138.0,992.0
2020-01-19 17:53:17.300000,-5.438,-3.375,296.812,1.0,-62.0,-126.0,986.0
2020-01-19 17:53:17.400000,-7.188,-3.875,296.625,1.001,-70.0,-176.0,986.0
2020-01-19 17:53:17.500000,-7.75,-4.063,296.437,1.004,-70.0,-176.0,998.0
2020-01-19 17:53:17.600000,-7.75,-4.063,296.437,1.004,-70.0,-138.0,985.0
2020-01-19 17:53:17.700000,-9.125,-4.438,296.437,1.009,-54.0,-88.0,985.0
2020-01-19 17:53:17.800000,-6.125,-3.813,296.875,0.99,-54.0,-88.0,991.0
2020-01-19 17:53:17.900000,-6.125,-3.813,296.875,0.99,-70.0,-157.0,993.0
2020-01-19 17:53:18,-6.625,-3.75,296.687,1.005,-53.0,-106.0,993.0
2020-01-19 17:53:18.100000,-7.063,-3.813,296.937,1.0,-53.0,-106.0,992.0
2020-01-19 17:53:18.200000,-7.063,-3.813,296.937,1.0,-65.0,-113.0,992.0
2020-01-19 17:53:18.300000,-6.625,-3.75,297.375,1.0,-44.0,-114.0,992.0
2020-01-19 17:53:18.400000,-6.688,-3.75,297.75,0.999,-44.0,-114.0,993.0
2020-01-19 17:53:18.500000,-6.688,-3.75,297.75,0.999,-66.0,-113.0,989.0
2020-01-19 17:53:18.600000,-6.75,-3.5,298.125,1.001,-57.0,-127.0,989.0
2020-01-19 17:53:18.700000,-7.25,-3.5,298.25,0.998,-57.0,-127.0,994.0
2020-01-19 17:53:18.800000,-7.25,-3.5,298.25,0.998,-55.0,-126.0,991.0
2020-01-19 17:53:18.900000,-7.0,-3.313,298.437,1.003,-60.0,-127.0,991.0
2020-01-19 17:53:19,-7.438,-3.563,298.75,1.0,-60.0,-127.0,992.0
2020-01-19 17:53:19.100000,-7.438,-3.563,298.75,1.0,-58.0,-125.0,996.0
2020-01-19 17:53:19.200000,-7.438,-3.5,299.062,1.001,-58.0,-120.0,996.0
2020-01-19 17:53:19.300000,-7.313,-3.438,299.25,1.004,-58.0,-120.0,988.0
2020-01-19 17:53:19.400000,-7.313,-3.438,299.25,1.004,-40.0,-107.0,992.0
2020-01-19 17:53:19.500000,-7.125,-3.188,299.375,0.994,-48.0,-111.0,992.0
2020-01-19 17:53:19.600000,-6.75,-2.688,299.125,0.999,-48.0,-111.0,989.0
2020-01-19 17:53:19.700000,-6.75,-2.688,299.125,0.999,-46.0,-126.0,995.0
2020-01-19 17:53:19.800000,-6.875,-2.875,299.25,0.998,-50.0,-126.0,995.0
2020-01-19 17:53:19.900000,-6.938,-2.75,299.062,1.004,-50.0,-126.0,996.0
2020-01-19 17:53:20,-6.938,-2.75,299.062,1.004,-37.0,-104.0,992.0
2020-01-19 17:53:20.100000,-6.938,-2.688,299.5,1.002,-46.0,-115.0,992.0
2020-01-19 17:53:20.200000,-6.688,-2.5,299.75,0.999,-46.0,-115.0,993.0
2020-01-19 17:53:20.300000,-6.688,-2.5,299.75,0.999,-47.0,-125.0,990.0
2020-01-19 17:53:20.400000,-7.0,-2.688,299.75,1.001,-38.0,-125.0,990.0
2020-01-19 17:53:20.500000,-7.063,-2.438,299.75,0.998,-38.0,-125.0,978.0
2020-01-19 17:53:20.600000,-7.063,-2.438,299.75,0.998,-29.0,-117.0,982.0
2020-01-19 17:53:20.700000,-8.0,-2.438,299.812,0.985,-36.0,-140.0,982.0
2020-01-19 17:53:20.800000,-8.938,-2.563,299.875,0.992,-36.0,-140.0,1004.0
2020-01-19 17:53:20.900000,-8.938,-2.563,299.875,0.992,-49.0,-142.0,990.0
2020-01-19 17:53:21,-7.688,-2.125,299.5,1.015,-42.0,-137.0,990.0
2020-01-19 17:53:21.100000,-8.0,-2.375,299.625,1.0,-42.0,-137.0,1000.0
2020-01-19 17:53:21.200000,-8.0,-2.375,299.625,1.0,-31.0,-139.0,961.0
2020-01-19 17:53:21.300000,-8.188,-2.25,299.062,1.01,-21.0,-110.0,961.0
2020-01-19 17:53:21.400000,-7.813,-2.063,299.25,0.967,-21.0,-110.0,1015.0
2020-01-19 17:53:21.500000,-7.813,-2.063,299.25,0.967,-42.0,-154.0,990.0
2020-01-19 17:53:21.600000,-8.125,-1.563,299.187,1.027,-38.0,-142.0,990.0
2020-01-19 17:53:21.700000,-8.375,-1.875,299.312,1.0,-38.0,-142.0,973.0
2020-01-19 17:53:21.800000,-8.375,-1.875,299.312,1.0,-21.0,-101.0,1005.0
2020-01-19 17:53:21.900000,-8.313,-1.875,299.187,0.978,-37.0,-167.0,1005.0
2020-01-19 17:53:22,-9.563,-1.813,299.312,1.019,-37.0,-167.0,994.0
2020-01-19 17:53:22.100000,-9.563,-1.813,299.312,1.019,-23.0,-122.0,990.0
2020-01-19 17:53:22.200000,-7.688,-1.313,299.312,1.001,-24.0,-126.0,990.0
2020-01-19 17:53:22.300000,-7.625,-1.438,299.5,0.998,-24.0,-126.0,991.0
2020-01-19 17:53:22.400000,-7.625,-1.438,299.5,0.998,-23.0,-129.0,992.0
2020-01-19 17:53:22.500000,-7.813,-1.438,299.312,0.999,-23.0,-120.0,992.0
2020-01-19 17:53:22.600000,-7.625,-1.375,299.312,0.999,-23.0,-120.0,992.0
2020-01-19 17:53:22.700000,-7.625,-1.375,299.312,0.999,-23.0,-126.0,990.0
2020-01-19 17:53:22.800000,-7.625,-1.375,299.312,1.0,-21.0,-119.0,990.0
2020-01-19 17:53:22.900000,-7.563,-1.375,299.437,0.997,-21.0,-119.0,992.0
2020-01-19 17:53:23,-7.563,-1.375,299.437,0.997,-23.0,-124.0,991.0
2020-01-19 17:53:23.100000,-7.375,-1.375,299.25,0.999,-23.0,-124.0,991.0
2020-01-19 17:53:23.200000,-7.375,-1.375,299.25,0.998,-23.0,-124.0,989.0
2020-01-19 17:53:23.300000,-7.375,-1.375,299.25,0.998,-21.0,-120.0,999.0
2020-01-19 17:53:23.400000,-7.375,-1.25,299.312,0.996,-44.0,-143.0,999.0
2020-01-19 17:53:23.500000,-7.625,-1.375,299.312,1.01,-44.0,-143.0,979.0
2020-01-19 17:53:23.600000,-7.625,-1.375,299.312,1.01,-15.0,-49.0,1007.0
2020-01-19 17:53:23.700000,-4.938,-0.688,299.375,0.98,-7.0,-78.0,1007.0
2020-01-19 17:53:23.800000,-5.375,-1.063,300.375,1.01,-7.0,-78.0,983.0
2020-01-19 17:53:23.900000,-5.375,-1.063,300.375,1.01,-26.0,-78.0,993.0
2020-01-19 17:53:24,-4.5,-0.938,300.5,0.986,-41.0,-121.0,993.0
2020-01-19 17:53:24.100000,-5.75,-1.563,300.25,1.001,-41.0,-121.0,994.0
2020-01-19 17:53:24.200000,-5.75,-1.563,300.25,1.001,-49.0,-88.0,1002.0
2020-01-19 17:53:24.300000,-6.0,-2.063,300.625,0.999,-47.0,-111.0,1002.0
2020-01-19 17:53:24.400000,-6.188,-2.625,301.562,1.009,-47.0,-111.0,991.0
2020-01-19 17:53:24.500000,-6.188,-2.625,301.562,1.009,-61.0,-135.0,983.0
2020-01-19 17:53:24.600000,-7.75,-3.063,301.812,1.002,-64.0,-150.0,983.0
2020-01-19 17:53:24.700000,-8.688,-3.375,301.812,0.996,-64.0,-150.0,992.0
2020-01-19 17:53:24.800000,-8.688,-3.375,301.812,0.996,-63.0,-122.0,993.0
2020-01-19 17:53:24.900000,-7.875,-3.25,302.062,1.001,-58.0,-134.0,993.0
2020-01-19 17:53:25,-7.438,-3.0,302.125,1.003,-58.0,-134.0,992.0
2020-01-19 17:53:25.100000,-7.438,-3.0,302.125,1.003,-64.0,-130.0,993.0
2020-01-19 17:53:25.200000,-7.563,-3.0,301.937,1.002,-59.0,-126.0,993.0
2020-01-19 17:53:25.300000,-8.063,-3.188,302.125,1.002,-59.0,-126.0,990.0
2020-01-19 17:53:25.400000,-8.063,-3.188,302.125,1.002,-59.0,-133.0,996.0
2020-01-19 17:53:25.500000,-7.938,-3.375,302.437,1.0,-74.0,-138.0,996.0
2020-01-19 17:53:25.600000,-7.688,-3.188,302.062,1.008,-74.0,-138.0,985.0
2020-01-19 17:53:25.700000,-7.688,-3.188,302.062,1.008,-49.0,-120.0,997.0
2020-01-19 17:53:25.800000,-7.813,-3.375,302.25,0.993,-74.0,-145.0,997.0
2020-01-19 17:53:25.900000,-7.938,-3.375,302.312,1.01,-74.0,-145.0,988.0
2020-01-19 17:53:26,-7.938,-3.375,302.312,1.01,-50.0,-124.0,1001.0
2020-01-19 17:53:26.100000,-7.75,-3.438,302.312,0.997,-69.0,-127.0,1001.0
2020-01-19 17:53:26.200000,-7.25,-3.188,302.312,1.011,-69.0,-127.0,985.0
2020-01-19 17:53:26.300000,-7.25,-3.188,302.312,1.011,-55.0,-105.0,989.0
2020-01-19 17:53:26.400000,-7.188,-3.25,302.312,0.992,-49.0,-98.0,989.0
2020-01-19 17:53:26.500000,-6.0,-2.938,302.5,0.995,-49.0,-98.0,1002.0
2020-01-19 17:53:26.600000,-6.0,-2.938,302.5,0.995,-77.0,-130.0,989.0
2020-01-19 17:53:26.700000,-7.125,-3.375,302.625,1.013,-56.0,-71.0,989.0
2020-01-19 17:53:26.800000,-5.563,-3.063,302.875,0.993,-56.0,-71.0,995.0
2020-01-19 17:53:26.900000,-5.563,-3.063,302.875,0.993,-41.0,-85.0,994.0
2020-01-19 17:53:27,-4.938,-2.75,302.875,0.999,-50.0,-81.0,994.0
2020-01-19 17:53:27.100000,-5.25,-2.938,302.875,0.998,-50.0,-81.0,997.0
2020-01-19 17:53:27.200000,-5.25,-2.938,302.875,0.998,-51.0,-39.0,995.0
2020-01-19 17:53:27.300000,-4.125,-2.5,302.812,0.999,-49.0,-59.0,995.0
2020-01-19 17:53:27.400000,-2.875,-2.125,302.875,0.997,-49.0,-59.0,982.0
2020-01-19 17:53:27.500000,-2.875,-2.125,302.875,0.997,-33.0,-4.0,1010.0
2020-01-19 17:53:27.600000,-2.875,-2.375,302.687,0.982,-56.0,-67.0,1010.0
2020-01-19 17:53:27.700000,-2.375,-2.25,302.562,1.013,-56.0,-67.0,991.0
2020-01-19 17:53:27.800000,-2.375,-2.25,302.562,1.013,-49.0,-78.0,995.0
2020-01-19 17:53:27.900000,-3.875,-2.375,301.937,0.995,-45.0,-63.0,995.0
2020-01-19 17:53:28,-4.375,-2.688,301.812,0.998,-45.0,-63.0,996.0
2020-01-19 17:53:28.100000,-4.375,-2.688,301.812,0.998,-47.0,-45.0,999.0
2020-01-19 17:53:28.200000,-3.875,-2.438,301.312,0.998,-32.0,-77.0,999.0
2020-01-19 17:53:28.300000,-3.563,-2.438,301.437,1.002,-32.0,-77.0,989.0
2020-01-19 17:53:28.400000,-3.563,-2.438,301.437,1.002,-30.0,-58.0,1027.0
2020-01-19 17:53:28.500000,-4.313,-2.0,300.812,0.991,-37.0,-96.0,1027.0
2020-01-19 17:53:28.600000,-4.688,-1.563,300.25,1.032,-37.0,-96.0,972.0
2020-01-19 17:53:28.700000,-4.688,-1.563,300.25,1.032,47.0,-150.0,950.0
2020-01-19 17:53:28.800000,-7.625,0.312,297.937,0.984,95.0,-190.0,950.0
2020-01-19 17:53:28.900000,-10.625,4.312,295.312,0.973,95.0,-190.0,972.0
2020-01-19 17:53:29,-10.625,4.312,295.312,0.973,104.0,-169.0,972.0
2020-01-19 17:53:29.100000,-10.313,5.75,295.0,0.992,109.0,-176.0,972.0
2020-01-19 17:53:29.200000,-10.25,5.937,295.125,0.993,109.0,-176.0,976.0
2020-01-19 17:53:29.300000,-10.25,5.937,295.125,0.993,101.0,-168.0,975.0
2020-01-19 17:53:29.400000,-10.188,5.875,295.75,0.995,101.0,-165.0,975.0
2020-01-19 17:53:29.500000,-9.938,6.0,297.0,0.994,101.0,-165.0,974.0
2020-01-19 17:53:29.600000,-9.938,6.0,297.0,0.994,102.0,-160.0,977.0
2020-01-19 17:53:29.700000,-9.75,5.937,297.812,0.992,109.0,-150.0,977.0
2020-01-19 17:53:29.800000,-9.438,5.687,298.375,0.994,109.0,-150.0,978.0
2020-01-19 17:53:29.900000,-9.438,5.687,298.375,0.994,95.0,-162.0,968.0
2020-01-19 17:53:30,-9.25,5.375,298.625,0.995,95.0,-157.0,968.0
2020-01-19 17:53:30.100000,-9.313,5.375,298.812,0.985,95.0,-157.0,989.0
2020-01-19 17:53:30.200000,-9.313,5.375,298.812,0.985,82.0,-155.0,977.0
2020-01-19 17:53:30.300000,-9.375,5.5,298.875,1.004,86.0,-152.0,977.0
2020-01-19 17:53:30.400000,-9.125,5.187,299.187,0.992,86.0,-152.0,976.0
2020-01-19 17:53:30.500000,-9.125,5.187,299.187,0.992,87.0,-164.0,970.0
2020-01-19 17:53:30.600000,-9.813,5.0,299.375,0.993,91.0,-170.0,970.0
2020-01-19 17:53:30.700000,-10.063,5.187,299.125,0.988,91.0,-170.0,985.0
2020-01-19 17:53:30.800000,-10.063,5.187,299.125,0.988,76.0,-162.0,980.0
2020-01-19 17:53:30.900000,-9.813,4.937,299.187,1.001,78.0,-160.0,980.0
2020-01-19 17:53:31,-9.563,4.625,299.312,0.996,78.0,-160.0,980.0
2020-01-19 17:53:31.100000,-9.563,4.625,299.312,0.996,79.0,-161.0,977.0
2020-01-19 17:53:31.200000,-9.75,4.625,299.312,0.996,77.0,-166.0,977.0
2020-01-19 17:53:31.300000,-10.0,4.625,299.312,0.993,77.0,-166.0,980.0
2020-01-19 17:53:31.400000,-10.0,4.625,299.312,0.993,80.0,-155.0,975.0
2020-01-19 17:53:31.500000,-9.875,4.687,299.375,0.995,77.0,-164.0,975.0
2020-01-19 17:53:31.600000,-9.688,4.875,299.5,0.991,77.0,-164.0,979.0
2020-01-19 17:53:31.700000,-9.688,4.875,299.5,0.991,65.0,-167.0,1019.0
2020-01-19 17:53:31.800000,-10.375,4.562,299.5,0.995,99.0,-129.0,1019.0
2020-01-19 17:53:31.900000,-9.0,4.5,299.312,1.031,99.0,-129.0,946.0
2020-01-19 17:53:32,-9.0,4.5,299.312,1.031,124.0,-38.0,937.0
2020-01-19 17:53:32.100000,-5.875,6.437,297.687,0.954,174.0,167.0,937.0
2020-01-19 17:53:32.200000,3.812,11.437,299.312,0.967,174.0,167.0,987.0
2020-01-19 17:53:32.300000,3.812,11.437,299.312,0.967,156.0,54.0,930.0
2020-01-19 17:53:32.400000,6.687,12.437,302.375,1.0,270.0,90.0,930.0
2020-01-19 17:53:32.500000,1.125,12.125,302.687,0.972,270.0,90.0,841.0
2020-01-19 17:53:32.600000,1.125,12.125,302.687,0.972,419.0,163.0,853.0
2020-01-19 17:53:32.700000,4.812,16.062,301.125,0.953,401.0,219.0,853.0
2020-01-19 17:53:32.800000,12.375,18.5,298.062,0.967,401.0,219.0,796.0
2020-01-19 17:53:32.900000,12.375,18.5,298.062,0.967,349.0,91.0,764.0
2020-01-19 17:53:33,8.875,17.875,291.562,0.873,90.0,197.0,764.0
2020-01-19 17:53:33.100000,10.5,18.062,287.312,0.794,90.0,197.0,961.0
2020-01-19 17:53:33.200000,10.5,18.062,287.312,0.794,410.0,218.0,988.0
2020-01-19 17:53:33.300000,13.875,17.25,283.5,1.067,317.0,259.0,988.0
2020-01-19 17:53:33.400000,17.937,15.687,280.125,1.069,317.0,259.0,906.0
2020-01-19 17:53:33.500000,17.937,15.687,280.125,1.069,296.0,16.0,903.0
2020-01-19 17:53:33.600000,10.125,15.437,273.375,0.953,248.0,-35.0,903.0
2020-01-19 17:53:33.700000,3.625,15.687,267.125,0.937,248.0,-35.0,1178.0
2020-01-19 17:53:33.800000,3.625,15.687,267.125,0.937,112.0,-269.0,1104.0
2020-01-19 17:53:33.900000,-0.375,12.562,265.312,1.213,44.0,-178.0,1104.0
2020-01-19 17:53:34,-11.813,4.5,268.625,1.119,44.0,-178.0,1165.0
2020-01-19 17:53:34.100000,-11.813,4.5,268.625,1.119,-74.0,-298.0,960.0
2020-01-19 17:53:34.200000,-15.75,0.875,274.312,1.204,-193.0,-174.0,960.0
2020-01-19 17:53:34.300000,-11.25,-3.813,282.437,0.994,-193.0,-174.0,882.0
2020-01-19 17:53:34.400000,-11.25,-3.813,282.437,0.994,-354.0,3.0,948.0
2020-01-19 17:53:34.500000,-6.063,-6.813,291.437,0.95,-478.0,238.0,948.0
2020-01-19 17:53:34.600000,3.062,-10.813,303.25,1.088,-478.0,238.0,724.0
2020-01-19 17:53:34.700000,3.062,-10.813,303.25,1.088,-426.0,345.0,520.0
2020-01-19 17:53:34.800000,10.125,-19.75,316.25,0.908,-445.0,341.0,520.0
2020-01-19 17:53:34.900000,20.25,-31.125,328.562,0.764,-445.0,341.0,722.0
2020-01-19 17:53:35,20.25,-31.125,328.562,0.764,-470.0,232.0,675.0
2020-01-19 17:53:35.100000,22.437,-40.5,345.312,0.892,-716.0,288.0,675.0
2020-01-19 17:53:35.200000,21.812,-47.688,0.312,1.025,-716.0,288.0,468.0
2020-01-19 17:53:35.300000,21.812,-47.688,0.312,1.025,-896.0,306.0,369.0
2020-01-19 17:53:35.400000,26.312,-55.875,11.875,1.056,-946.0,189.0,369.0
2020-01-19 17:53:35.500000,27.5,-63.375,11.937,1.032,-946.0,189.0,350.0
2020-01-19 17:53:35.600000,27.5,-63.375,11.937,1.032,-842.0,152.0,382.0
2020-01-19 17:53:35.700000,25.125,-63.688,17.5,0.924,-975.0,85.0,366.0
2020-01-19 17:53:35.800000,26.0,-64.438,18.0,1.05,-1045.0,106.0,366.0
2020-01-19 17:53:35.900000,20.375,-67.0,21.625,1.112,-1045.0,106.0,356.0
2020-01-19 17:53:36,20.375,-67.0,21.625,1.112,-874.0,34.0,515.0
2020-01-19 17:53:36.100000,20.812,-69.875,23.812,0.944,-927.0,114.0,515.0
2020-01-19 17:53:36.200000,19.687,-67.5,31.812,1.066,-927.0,114.0,677.0
2020-01-19 17:53:36.300000,19.687,-67.5,31.812,1.066,-714.0,211.0,789.0
2020-01-19 17:53:36.400000,21.625,-56.875,28.812,1.006,-757.0,316.0,789.0
2020-01-19 17:53:36.500000,22.75,-43.063,15.5,1.138,-757.0,316.0,678.0
2020-01-19 17:53:36.600000,22.75,-43.063,15.5,1.138,-565.0,404.0,651.0
2020-01-19 17:53:36.700000,22.5,-29.688,359.625,0.97,-359.0,345.0,651.0
2020-01-19 17:53:36.800000,21.625,-18.188,344.562,0.819,-359.0,345.0,846.0
2020-01-19 17:53:36.900000,21.625,-18.188,344.562,0.819,-212.0,157.0,935.0
2020-01-19 17:53:37,20.5,-11.25,332.375,0.886,-195.0,74.0,935.0
2020-01-19 17:53:37.100000,8.812,-12.125,318.75,0.957,-195.0,74.0,912.0
2020-01-19 17:53:37.200000,8.812,-12.125,318.75,0.957,-590.0,220.0,873.0
2020-01-19 17:53:37.300000,2.937,-22.313,305.5,1.108,-532.0,-81.0,873.0
2020-01-19 17:53:37.400000,-8.063,-30.375,293.187,1.025,-532.0,-81.0,759.0
2020-01-19 17:53:37.500000,-8.063,-30.375,293.187,1.025,-468.0,-75.0,754.0
2020-01-19 17:53:37.600000,0.25,-32.688,283.062,0.894,-579.0,547.0,754.0
2020-01-19 17:53:37.700000,14.625,-31.0,273.437,1.096,-579.0,547.0,766.0
2020-01-19 17:53:37.800000,14.625,-31.0,273.437,1.096,-469.0,748.0,551.0
2020-01-19 17:53:37.900000,38.875,-28.563,263.312,1.168,-167.0,703.0,551.0
2020-01-19 17:53:38,43.187,-28.438,255.437,0.908,-167.0,703.0,746.0
2020-01-19 17:53:38.100000,43.187,-28.438,255.437,0.908,-221.0,451.0,707.0
2020-01-19 17:53:38.200000,42.562,-27.188,242.312,0.899,-323.0,629.0,707.0
2020-01-19 17:53:38.300000,34.187,-25.188,232.25,0.999,-323.0,629.0,725.0
2020-01-19 17:53:38.400000,34.187,-25.188,232.25,0.999,-387.0,437.0,827.0
2020-01-19 17:53:38.500000,39.187,-24.063,222.437,0.93,-430.0,379.0,827.0
2020-01-19 17:53:38.600000,37.0,-25.25,217.25,1.006,-430.0,379.0,662.0
2020-01-19 17:53:38.700000,37.0,-25.25,217.25,1.006,-481.0,460.0,760.0
2020-01-19 17:53:38.800000,34.562,-27.938,215.875,0.938,-516.0,274.0,760.0
2020-01-19 17:53:38.900000,33.0,-34.625,215.5,0.958,-516.0,274.0,695.0
2020-01-19 17:53:39,33.0,-34.625,215.5,0.958,-577.0,249.0,729.0
2020-01-19 17:53:39.100000,26.875,-40.688,222.375,0.936,-738.0,181.0,729.0
2020-01-19 17:53:39.200000,25.25,-47.0,226.125,1.053,-738.0,181.0,681.0
2020-01-19 17:53:39.300000,25.25,-47.0,226.125,1.053,-761.0,284.0,487.0
2020-01-19 17:53:39.400000,17.625,-52.0,230.187,1.059,-729.0,320.0,487.0
2020-01-19 17:53:39.500000,22.125,-51.875,233.5,0.933,-729.0,320.0,708.0
2020-01-19 17:53:39.600000,22.125,-51.875,233.5,0.933,-696.0,178.0,575.0
2020-01-19 17:53:39.700000,21.5,-52.188,229.687,1.008,-841.0,87.0,575.0
2020-01-19 17:53:39.800000,6.625,-54.813,230.75,1.022,-841.0,87.0,850.0
2020-01-19 17:53:39.900000,6.625,-54.813,230.75,1.022,-822.0,32.0,637.0
2020-01-19 17:53:40,10.75,-56.813,211.375,1.182,-569.0,-141.0,637.0
2020-01-19 17:53:40.100000,13.187,-38.5,188.5,0.865,-569.0,-141.0,1011.0
2020-01-19 17:53:40.200000,13.187,-38.5,188.5,0.865,-947.0,-575.0,535.0
2020-01-19 17:53:40.300000,3.062,-12.188,159.75,1.499,-1420.0,-1441.0,535.0
2020-01-19 17:53:40.400000,-11.438,-10.75,139.812,2.092,-1420.0,-1441.0,-1340.0
2020-01-19 17:53:40.500000,-11.438,-10.75,139.812,2.092,-2746.0,-172.0,684.0
2020-01-19 17:53:40.600000,-64.938,-49.5,214.562,3.06,-1095.0,733.0,684.0
2020-01-19 17:53:40.700000,-31.5,-24.688,294.125,1.484,-1095.0,733.0,819.0
2020-01-19 17:53:40.800000,-31.5,-24.688,294.125,1.484,-9.0,-167.0,728.0
2020-01-19 17:53:40.900000,-66.25,-17.125,306.937,0.835,-814.0,-93.0,728.0
2020-01-19 17:53:41,-57.688,-30.125,299.062,1.096,-814.0,-93.0,876.0
2020-01-19 17:53:41.100000,-57.688,-30.125,299.062,1.096,-1295.0,-276.0,396.0
2020-01-19 17:53:41.200000,-20.75,-49.0,281.062,1.587,-978.0,63.0,396.0
2020-01-19 17:53:41.300000,8.812,-58.938,254.062,1.057,-978.0,63.0,410.0
2020-01-19 17:53:41.400000,8.812,-58.938,254.062,1.057,-813.0,131.0,491.0
2020-01-19 17:53:41.500000,23.687,-59.313,229.937,0.919,-767.0,315.0,491.0
2020-01-19 17:53:41.600000,31.375,-53.813,230.187,0.963,-767.0,315.0,498.0
2020-01-19 17:53:41.700000,31.375,-53.813,230.187,0.963,-942.0,326.0,735.0
2020-01-19 17:53:41.800000,22.5,-54.188,245.187,1.114,-787.0,170.0,735.0
2020-01-19 17:53:41.900000,24.437,-58.063,261.437,1.09,-787.0,170.0,557.0
2020-01-19 17:53:42,24.437,-58.063,261.437,1.09,-838.0,226.0,436.0
2020-01-19 17:53:42.100000,23.875,-66.375,271.5,1.031,-871.0,252.0,436.0
2020-01-19 17:53:42.200000,21.312,-70.688,282.25,1.006,-871.0,252.0,442.0
2020-01-19 17:53:42.300000,21.312,-70.688,282.25,1.006,-723.0,408.0,550.0
2020-01-19 17:53:42.400000,22.875,-69.75,287.312,0.94,-590.0,281.0,550.0
2020-01-19 17:53:42.500000,24.562,-67.438,274.375,0.854,-590.0,281.0,353.0
2020-01-19 17:53:42.600000,24.562,-67.438,274.375,0.854,-786.0,683.0,797.0
2020-01-19 17:53:42.700000,30.75,-65.875,253.937,1.099,-911.0,1011.0,797.0
2020-01-19 17:53:42.800000,27.812,-60.5,231.375,1.577,-911.0,1011.0,728.0
2020-01-19 17:53:42.900000,27.812,-60.5,231.375,1.577,-603.0,729.0,795.0
2020-01-19 17:53:43,20.937,-56.188,215.375,1.193,-1098.0,96.0,795.0
2020-01-19 17:53:43.100000,24.937,-50.5,203.125,1.358,-1098.0,96.0,712.0
2020-01-19 17:53:43.200000,24.937,-50.5,203.125,1.358,-485.0,-16.0,623.0
