starttime,tilt1,tilt2,compass,accelerometer,ax,ay,az
2020-01-21 16:37:58.200000,-8.375,23.75,264.5,0.98,394.0,-122.0,889.0
2020-01-21 16:37:58.300000,-8.375,23.812,264.625,0.98,395.0,-122.0,889.0
2020-01-21 16:37:58.400000,-8.375,23.812,264.625,0.98,395.0,-122.0,889.0
2020-01-21 16:37:58.500000,-8.375,23.812,264.437,0.98,395.0,-121.0,889.0
2020-01-21 16:37:58.600000,-8.375,23.812,264.437,0.981,397.0,-121.0,889.0
2020-01-21 16:37:58.700000,-8.375,23.812,264.437,0.981,397.0,-121.0,889.0
2020-01-21 16:37:58.800000,-8.375,24.062,264.437,0.979,396.0,-121.0,888.0
2020-01-21 16:37:58.900000,-8.375,23.875,264.437,0.98,397.0,-121.0,888.0
2020-01-21 16:37:59,-8.375,23.875,264.437,0.98,397.0,-121.0,888.0
2020-01-21 16:37:59.100000,-8.375,23.937,264.437,0.98,397.0,-121.0,888.0
2020-01-21 16:37:59.200000,-8.375,23.937,264.437,0.98,398.0,-121.0,888.0
2020-01-21 16:37:59.300000,-8.375,23.937,264.437,0.98,398.0,-121.0,888.0
2020-01-21 16:37:59.400000,-8.375,24.0,264.437,0.981,399.0,-121.0,888.0
2020-01-21 16:37:59.500000,-8.375,24.0,264.437,0.98,398.0,-121.0,888.0
2020-01-21 16:37:59.600000,-8.375,24.0,264.437,0.98,398.0,-121.0,888.0
2020-01-21 16:37:59.700000,-8.375,24.062,264.437,0.98,400.0,-121.0,887.0
2020-01-21 16:37:59.800000,-8.375,24.125,264.437,0.98,400.0,-119.0,887.0
2020-01-21 16:37:59.900000,-8.375,24.125,264.437,0.98,400.0,-119.0,887.0
2020-01-21 16:38:00,-8.375,24.125,264.437,0.98,400.0,-121.0,887.0
2020-01-21 16:38:00.100000,-8.375,24.125,264.437,0.98,398.0,-121.0,888.0
2020-01-21 16:38:00.200000,-8.375,24.125,264.437,0.98,398.0,-121.0,888.0
2020-01-21 16:38:00.300000,-8.375,24.25,264.437,0.979,398.0,-121.0,887.0
2020-01-21 16:38:00.400000,-8.375,24.125,264.437,0.98,399.0,-120.0,888.0
2020-01-21 16:38:00.500000,-8.375,24.25,264.437,0.98,397.0,-121.0,888.0
2020-01-21 16:38:00.600000,-8.375,24.25,264.437,0.98,397.0,-121.0,888.0
2020-01-21 16:38:00.700000,-8.375,24.062,264.437,0.98,397.0,-122.0,888.0
2020-01-21 16:38:00.800000,-8.375,24.062,264.437,0.979,397.0,-121.0,887.0
2020-01-21 16:38:00.900000,-8.375,24.062,264.437,0.979,397.0,-121.0,887.0
2020-01-21 16:38:01,-8.375,24.062,264.437,0.979,397.0,-121.0,887.0
2020-01-21 16:38:01.100000,-8.375,24.25,264.437,0.98,397.0,-121.0,888.0
2020-01-21 16:38:01.200000,-8.375,24.25,264.437,0.98,397.0,-121.0,888.0
2020-01-21 16:38:01.300000,-8.375,24.0,264.437,0.981,397.0,-122.0,889.0
2020-01-21 16:38:01.400000,-8.375,24.187,264.437,0.979,395.0,-123.0,888.0
2020-01-21 16:38:01.500000,-8.375,24.187,264.437,0.979,395.0,-123.0,888.0
2020-01-21 16:38:01.600000,-8.375,24.0,264.562,0.981,398.0,-120.0,889.0
2020-01-21 16:38:01.700000,-8.313,24.062,264.375,0.98,395.0,-122.0,889.0
2020-01-21 16:38:01.800000,-8.313,24.062,264.375,0.98,395.0,-122.0,889.0
2020-01-21 16:38:01.900000,-8.188,24.062,264.375,0.981,397.0,-121.0,889.0
2020-01-21 16:38:02,-8.313,24.125,264.375,0.98,397.0,-121.0,888.0
2020-01-21 16:38:02.100000,-8.313,24.125,264.375,0.98,397.0,-121.0,888.0
2020-01-21 16:38:02.200000,-8.313,24.187,264.375,0.979,395.0,-120.0,888.0
2020-01-21 16:38:02.300000,-8.313,24.25,264.375,0.979,395.0,-122.0,888.0
2020-01-21 16:38:02.400000,-8.313,24.25,264.375,0.979,395.0,-122.0,888.0
2020-01-21 16:38:02.500000,-8.313,24.312,264.375,0.981,399.0,-121.0,888.0
2020-01-21 16:38:02.600000,-8.188,24.375,264.5,0.981,399.0,-121.0,888.0
2020-01-21 16:38:02.700000,-8.188,24.375,264.5,0.981,399.0,-121.0,888.0
2020-01-21 16:38:02.800000,-8.375,24.437,264.312,0.98,401.0,-120.0,887.0
2020-01-21 16:38:02.900000,-8.375,24.5,264.312,0.98,400.0,-121.0,887.0
2020-01-21 16:38:03,-8.375,24.5,264.312,0.98,400.0,-121.0,887.0
2020-01-21 16:38:03.100000,-8.375,24.562,264.312,0.98,401.0,-121.0,887.0
2020-01-21 16:38:03.200000,-8.375,24.562,264.312,0.979,399.0,-121.0,886.0
2020-01-21 16:38:03.300000,-8.375,24.562,264.312,0.979,399.0,-121.0,886.0
2020-01-21 16:38:03.400000,-8.375,24.687,264.312,0.98,399.0,-121.0,887.0
2020-01-21 16:38:03.500000,-8.375,24.5,264.312,0.981,399.0,-121.0,888.0
2020-01-21 16:38:03.600000,-8.375,24.5,264.312,0.981,399.0,-121.0,888.0
2020-01-21 16:38:03.700000,-8.375,24.5,264.312,0.98,399.0,-120.0,888.0
2020-01-21 16:38:03.800000,-8.375,24.5,264.312,0.979,397.0,-121.0,887.0
2020-01-21 16:38:03.900000,-8.375,24.5,264.312,0.979,397.0,-121.0,887.0
2020-01-21 16:38:04,-8.375,24.5,264.312,0.981,399.0,-122.0,888.0
2020-01-21 16:38:04.100000,-8.375,24.5,264.312,0.979,397.0,-122.0,887.0
2020-01-21 16:38:04.200000,-8.375,24.5,264.312,0.979,397.0,-122.0,887.0
2020-01-21 16:38:04.300000,-8.375,24.5,264.312,0.979,398.0,-121.0,887.0
2020-01-21 16:38:04.400000,-8.375,24.562,264.312,0.98,398.0,-122.0,888.0
2020-01-21 16:38:04.500000,-8.375,24.562,264.312,0.98,398.0,-122.0,888.0
2020-01-21 16:38:04.600000,-8.375,24.562,264.312,0.98,398.0,-120.0,888.0
2020-01-21 16:38:04.700000,-8.375,24.562,264.312,0.979,398.0,-121.0,887.0
2020-01-21 16:38:04.800000,-8.375,24.562,264.312,0.979,398.0,-121.0,887.0
2020-01-21 16:38:04.900000,-8.375,24.562,264.312,0.98,398.0,-122.0,888.0
2020-01-21 16:38:05,-8.375,24.625,264.312,0.98,399.0,-121.0,887.0
2020-01-21 16:38:05.100000,-8.375,24.625,264.312,0.98,399.0,-121.0,887.0
2020-01-21 16:38:05.200000,-8.375,24.687,264.312,0.981,400.0,-120.0,888.0
2020-01-21 16:38:05.300000,-8.375,24.75,264.312,0.979,400.0,-121.0,886.0
2020-01-21 16:38:05.400000,-8.375,24.75,264.312,0.979,400.0,-121.0,886.0
2020-01-21 16:38:05.500000,-8.375,24.75,264.25,0.979,400.0,-120.0,886.0
2020-01-21 16:38:05.600000,-8.375,24.812,264.25,0.979,400.0,-120.0,886.0
2020-01-21 16:38:05.700000,-8.375,24.812,264.25,0.979,400.0,-120.0,886.0
2020-01-21 16:38:05.800000,-8.375,24.937,264.25,0.981,401.0,-122.0,887.0
2020-01-21 16:38:05.900000,-8.375,24.687,264.312,0.98,399.0,-121.0,887.0
2020-01-21 16:38:06,-8.375,24.687,264.312,0.98,399.0,-121.0,887.0
2020-01-21 16:38:06.100000,-8.375,24.812,264.312,0.98,398.0,-122.0,888.0
2020-01-21 16:38:06.200000,-8.375,24.687,264.312,0.979,394.0,-122.0,888.0
2020-01-21 16:38:06.300000,-8.375,24.687,264.312,0.979,394.0,-122.0,888.0
2020-01-21 16:38:06.400000,-8.188,24.562,264.312,0.982,395.0,-124.0,891.0
2020-01-21 16:38:06.500000,-8.188,24.5,264.312,0.979,393.0,-122.0,889.0
2020-01-21 16:38:06.600000,-8.188,24.5,264.312,0.979,393.0,-122.0,889.0
2020-01-21 16:38:06.700000,-8.25,24.437,264.375,0.98,386.0,-126.0,892.0
2020-01-21 16:38:06.800000,-8.5,24.0,264.437,0.981,385.0,-127.0,894.0
2020-01-21 16:38:06.900000,-8.5,24.0,264.437,0.981,385.0,-127.0,894.0
2020-01-21 16:38:07,-8.563,23.75,264.562,0.977,381.0,-132.0,890.0
2020-01-21 16:38:07.100000,-8.563,23.875,264.5,0.981,388.0,-129.0,892.0
2020-01-21 16:38:07.200000,-8.563,23.875,264.5,0.981,388.0,-129.0,892.0
2020-01-21 16:38:07.300000,-8.563,24.0,264.312,0.981,391.0,-127.0,891.0
2020-01-21 16:38:07.400000,-8.563,24.25,264.312,0.979,391.0,-127.0,889.0
2020-01-21 16:38:07.500000,-8.563,24.25,264.312,0.979,391.0,-127.0,889.0
2020-01-21 16:38:07.600000,-8.5,24.062,264.312,0.98,391.0,-128.0,890.0
2020-01-21 16:38:07.700000,-8.5,24.187,264.312,0.981,394.0,-126.0,890.0
2020-01-21 16:38:07.800000,-8.5,24.187,264.312,0.981,394.0,-126.0,890.0
2020-01-21 16:38:07.900000,-8.5,24.187,264.312,0.982,396.0,-125.0,890.0
2020-01-21 16:38:08,-8.5,24.312,264.312,0.979,392.0,-127.0,889.0
2020-01-21 16:38:08.100000,-8.5,24.312,264.312,0.979,392.0,-127.0,889.0
2020-01-21 16:38:08.200000,-8.5,24.125,264.312,0.981,393.0,-126.0,891.0
2020-01-21 16:38:08.300000,-8.5,24.312,264.312,0.979,392.0,-126.0,889.0
2020-01-21 16:38:08.400000,-8.5,24.312,264.312,0.979,392.0,-126.0,889.0
2020-01-21 16:38:08.500000,-8.5,24.125,264.312,0.98,392.0,-126.0,890.0
2020-01-21 16:38:08.600000,-8.5,24.125,264.312,0.98,392.0,-126.0,890.0
2020-01-21 16:38:08.700000,-8.5,24.125,264.312,0.98,392.0,-126.0,890.0
2020-01-21 16:38:08.800000,-8.5,24.125,264.312,0.98,392.0,-126.0,890.0
2020-01-21 16:38:08.900000,-8.5,24.125,264.312,0.979,391.0,-126.0,889.0
2020-01-21 16:38:09,-8.5,24.125,264.312,0.979,391.0,-126.0,889.0
2020-01-21 16:38:09.100000,-8.5,24.125,264.312,0.98,392.0,-126.0,890.0
2020-01-21 16:38:09.200000,-8.5,24.125,264.312,0.98,390.0,-125.0,891.0
2020-01-21 16:38:09.300000,-8.5,24.125,264.312,0.98,390.0,-125.0,891.0
2020-01-21 16:38:09.400000,-8.5,24.125,264.312,0.981,391.0,-127.0,891.0
2020-01-21 16:38:09.500000,-8.5,24.187,264.312,0.98,390.0,-126.0,891.0
2020-01-21 16:38:09.600000,-8.5,24.187,264.312,0.98,390.0,-126.0,891.0
2020-01-21 16:38:09.700000,-8.5,24.187,264.312,0.979,390.0,-126.0,890.0
2020-01-21 16:38:09.800000,-8.5,24.187,264.312,0.98,390.0,-126.0,891.0
2020-01-21 16:38:09.900000,-8.5,24.187,264.312,0.98,390.0,-126.0,891.0
2020-01-21 16:38:10,-8.5,24.187,264.312,0.98,390.0,-126.0,891.0
2020-01-21 16:38:10.100000,-8.5,24.187,264.312,0.98,390.0,-126.0,891.0
2020-01-21 16:38:10.200000,-8.5,24.187,264.312,0.98,390.0,-126.0,891.0
2020-01-21 16:38:10.300000,-8.5,24.187,264.312,0.98,390.0,-127.0,891.0
2020-01-21 16:38:10.400000,-8.5,24.187,264.312,0.98,390.0,-126.0,891.0
2020-01-21 16:38:10.500000,-8.5,24.187,264.312,0.98,390.0,-126.0,891.0
2020-01-21 16:38:10.600000,-8.5,24.312,264.312,0.982,391.0,-126.0,892.0
2020-01-21 16:38:10.700000,-8.5,24.125,264.312,0.98,389.0,-126.0,891.0
2020-01-21 16:38:10.800000,-8.5,24.125,264.312,0.98,389.0,-126.0,891.0
2020-01-21 16:38:10.900000,-8.5,24.125,264.312,0.98,389.0,-126.0,891.0
2020-01-21 16:38:11,-8.5,24.125,264.312,0.981,390.0,-126.0,892.0
2020-01-21 16:38:11.100000,-8.5,24.125,264.312,0.981,390.0,-126.0,892.0
2020-01-21 16:38:11.200000,-8.5,24.125,264.312,0.98,390.0,-126.0,891.0
2020-01-21 16:38:11.300000,-8.5,24.125,264.312,0.981,389.0,-126.0,892.0
2020-01-21 16:38:11.400000,-8.5,24.125,264.312,0.981,389.0,-126.0,892.0
2020-01-21 16:38:11.500000,-8.5,24.125,264.312,0.98,389.0,-126.0,891.0
2020-01-21 16:38:11.600000,-8.5,24.125,264.312,0.981,389.0,-126.0,892.0
2020-01-21 16:38:11.700000,-8.5,24.125,264.312,0.981,389.0,-126.0,892.0
2020-01-21 16:38:11.800000,-8.5,24.125,264.312,0.98,389.0,-127.0,891.0
2020-01-21 16:38:11.900000,-8.5,24.125,264.312,0.981,389.0,-126.0,892.0
2020-01-21 16:38:12,-8.5,24.125,264.312,0.981,389.0,-126.0,892.0
2020-01-21 16:38:12.100000,-8.5,24.125,264.312,0.979,388.0,-126.0,891.0
2020-01-21 16:38:12.200000,-8.5,24.125,264.312,0.981,389.0,-126.0,892.0
2020-01-21 16:38:12.300000,-8.5,24.125,264.312,0.981,389.0,-126.0,892.0
2020-01-21 16:38:12.400000,-8.5,24.375,264.312,0.98,390.0,-126.0,891.0
2020-01-21 16:38:12.500000,-8.5,24.187,264.312,0.98,389.0,-126.0,891.0
2020-01-21 16:38:12.600000,-8.5,24.187,264.312,0.98,389.0,-126.0,891.0
2020-01-21 16:38:12.700000,-8.5,24.25,264.312,0.98,389.0,-126.0,891.0
2020-01-21 16:38:12.800000,-8.5,24.25,264.312,0.98,390.0,-126.0,891.0
2020-01-21 16:38:12.900000,-8.5,24.25,264.312,0.98,390.0,-126.0,891.0
2020-01-21 16:38:13,-8.5,24.25,264.312,0.98,389.0,-127.0,891.0
2020-01-21 16:38:13.100000,-8.5,24.25,264.312,0.98,391.0,-126.0,890.0
2020-01-21 16:38:13.200000,-8.5,24.25,264.312,0.98,391.0,-126.0,890.0
2020-01-21 16:38:13.300000,-8.5,24.375,264.437,0.98,393.0,-125.0,890.0
2020-01-21 16:38:13.400000,-8.375,24.625,264.25,0.981,394.0,-124.0,890.0
2020-01-21 16:38:13.500000,-8.375,24.625,264.25,0.981,394.0,-124.0,890.0
2020-01-21 16:38:13.600000,-8.563,24.375,264.312,0.98,387.0,-127.0,892.0
2020-01-21 16:38:13.700000,-8.563,24.25,264.312,0.98,387.0,-127.0,892.0
2020-01-21 16:38:13.800000,-8.563,24.25,264.312,0.98,387.0,-127.0,892.0
2020-01-21 16:38:13.900000,-8.5,24.187,264.312,0.981,388.0,-128.0,892.0
2020-01-21 16:38:14,-8.5,24.125,264.312,0.983,388.0,-127.0,895.0
2020-01-21 16:38:14.100000,-8.5,24.125,264.312,0.983,388.0,-127.0,895.0
2020-01-21 16:38:14.200000,-8.5,23.937,264.375,0.977,382.0,-130.0,890.0
2020-01-21 16:38:14.300000,-8.5,23.687,264.375,0.983,387.0,-129.0,895.0
2020-01-21 16:38:14.400000,-8.5,23.687,264.375,0.983,387.0,-129.0,895.0
