starttime,value
2020-01-14 14:05:33.600000,-36.938
2020-01-14 14:05:33.800000,-37.125
2020-01-14 14:05:34,-37.188
2020-01-14 14:05:34.200000,-37.188
2020-01-14 14:05:34.400000,-37.313
2020-01-14 14:05:34.600000,-37.438
2020-01-14 14:05:34.800000,-37.813
2020-01-14 14:05:35,-37.813
2020-01-14 14:05:35.200000,-37.688
2020-01-14 14:05:35.400000,-37.563
2020-01-14 14:05:35.600000,-30.063
2020-01-14 14:05:35.800000,-23.188
2020-01-14 14:05:36,-26.625
2020-01-14 14:05:36.200000,-27.188
2020-01-14 14:05:36.400000,-40.188
2020-01-14 14:05:36.600000,-51.313
2020-01-14 14:05:36.800000,-49.313
2020-01-14 14:05:37,-33.625
2020-01-14 14:05:37.200000,-11.75
2020-01-14 14:05:37.400000,-19.375
2020-01-14 14:05:37.600000,-25.188
2020-01-14 14:05:37.800000,-22.563
2020-01-14 14:05:38,-25.313
2020-01-14 14:05:38.200000,-24.188
2020-01-14 14:05:38.400000,-30.813
2020-01-14 14:05:38.600000,-31.375
2020-01-14 14:05:38.800000,-28.438
2020-01-14 14:05:39,-35.0
2020-01-14 14:05:39.200000,-21.75
2020-01-14 14:05:39.400000,-25.75
2020-01-14 14:05:39.600000,-19.563
2020-01-14 14:05:39.800000,-16.813
2020-01-14 14:05:40,1.375
2020-01-14 14:05:40.200000,7.25
2020-01-14 14:05:40.400000,7.687
2020-01-14 14:05:40.600000,12.5
2020-01-14 14:05:40.800000,9.875
2020-01-14 14:05:41,9.687
2020-01-14 14:05:41.200000,-2.25
2020-01-14 14:05:41.400000,-10.0
2020-01-14 14:05:41.600000,-13.0
2020-01-14 14:05:41.800000,-13.25
2020-01-14 14:05:42,-16.875
2020-01-14 14:05:42.200000,-11.75
2020-01-14 14:05:42.400000,1.812
2020-01-14 14:05:42.600000,-1.438
2020-01-14 14:05:42.800000,-3.75
2020-01-14 14:05:43,-4.0
2020-01-14 14:05:43.200000,-6.188
2020-01-14 14:05:43.400000,-8.938
2020-01-14 14:05:43.600000,-11.313
2020-01-14 14:05:43.800000,-16.125
2020-01-14 14:05:44,-17.625
2020-01-14 14:05:44.200000,-19.188
2020-01-14 14:05:44.400000,-19.5
2020-01-14 14:05:44.600000,-20.938
2020-01-14 14:05:44.800000,-29.625
2020-01-14 14:05:45,-27.875
2020-01-14 14:05:45.200000,-25.438
2020-01-14 14:05:45.400000,-27.063
2020-01-14 14:05:45.600000,-27.625
2020-01-14 14:05:45.800000,-27.688
2020-01-14 14:05:46,-28.563
2020-01-14 14:05:46.200000,-28.375
2020-01-14 14:05:46.400000,-28.563
2020-01-14 14:05:46.600000,-29.438
2020-01-14 14:05:46.800000,-29.063
2020-01-14 14:05:47,-28.25
2020-01-14 14:05:47.200000,-28.313
2020-01-14 14:05:47.400000,-28.063
2020-01-14 14:05:47.600000,-28.125
2020-01-14 14:05:47.800000,-28.25
2020-01-14 14:05:48,-28.563
2020-01-14 14:05:48.200000,-28.875
2020-01-14 14:05:48.400000,-28.938
2020-01-14 14:05:48.600000,-28.813
2020-01-14 14:05:48.800000,-30.0
2020-01-14 14:05:49,-32.125
2020-01-14 14:05:49.200000,-31.625
2020-01-14 14:05:49.400000,-31.313
2020-01-14 14:05:49.600000,-30.875
2020-01-14 14:05:49.800000,-30.875
