starttime,value
2020-01-13 15:30:57.600000,-171.75
2020-01-13 15:30:57.800000,-171.75
2020-01-13 15:30:58,-171.75
2020-01-13 15:30:58.200000,-171.75
2020-01-13 15:30:58.400000,-171.75
2020-01-13 15:30:58.600000,-171.75
2020-01-13 15:30:58.800000,-171.75
2020-01-13 15:30:59,-171.75
2020-01-13 15:30:59.200000,-171.75
2020-01-13 15:30:59.400000,-171.75
2020-01-13 15:30:59.600000,-171.75
2020-01-13 15:30:59.800000,-171.563
2020-01-13 15:31:00,-171.375
2020-01-13 15:31:00.200000,-171.375
2020-01-13 15:31:00.400000,-175.625
2020-01-13 15:31:00.600000,175.25
2020-01-13 15:31:00.800000,-100.813
2020-01-13 15:31:01,-83.375
2020-01-13 15:31:01.200000,-55.063
2020-01-13 15:31:01.400000,-59.875
2020-01-13 15:31:01.600000,-60.438
2020-01-13 15:31:01.800000,-42.438
2020-01-13 15:31:02,-41.25
2020-01-13 15:31:02.200000,-37.438
2020-01-13 15:31:02.400000,-37.188
2020-01-13 15:31:02.600000,-37.938
2020-01-13 15:31:02.800000,-38.438
