start,end,avg
2020-01-13 10:40:02.400000,1.032
2020-01-13 10:40:02.600000,1.031
2020-01-13 10:40:02.800000,1.029
2020-01-13 10:40:03,1.029
2020-01-13 10:40:03.200000,1.027
2020-01-13 10:40:03.400000,1.03
2020-01-13 10:40:03.600000,1.026
2020-01-13 10:40:03.800000,1.034
2020-01-13 10:40:04,1.031
2020-01-13 10:40:04.200000,1.028
2020-01-13 10:40:04.400000,1.033
2020-01-13 10:40:04.600000,1.036
2020-01-13 10:40:04.800000,1.03
2020-01-13 10:40:05,1.027
2020-01-13 10:40:05.200000,1.031
2020-01-13 10:40:05.400000,1.031
2020-01-13 10:40:05.600000,1.031
2020-01-13 10:40:05.800000,1.031
2020-01-13 10:40:06,1.031
2020-01-13 10:40:06.200000,1.031
2020-01-13 10:40:06.400000,1.032
2020-01-13 10:40:06.600000,1.03
2020-01-13 10:40:06.800000,1.031
2020-01-13 10:40:07,1.032
2020-01-13 10:40:07.200000,1.031
2020-01-13 10:40:07.400000,1.031
2020-01-13 10:40:07.600000,1.031
2020-01-13 10:40:07.800000,1.031
2020-01-13 10:40:08,1.031
2020-01-13 10:40:08.200000,1.032
2020-01-13 10:40:08.400000,1.031
2020-01-13 10:40:08.600000,1.032
2020-01-13 10:40:08.800000,1.031
2020-01-13 10:40:09,1.032
2020-01-13 10:40:09.200000,1.031
2020-01-13 10:40:09.400000,1.031
2020-01-13 10:40:09.600000,1.031
2020-01-13 10:40:09.800000,1.031
2020-01-13 10:40:10,1.031
2020-01-13 10:40:10.200000,1.031
2020-01-13 10:40:10.400000,1.031
2020-01-13 10:40:10.600000,1.031
2020-01-13 10:40:10.800000,1.031
2020-01-13 10:40:11,1.031
2020-01-13 10:40:11.200000,1.031
2020-01-13 10:40:11.400000,1.032
2020-01-13 10:40:11.600000,1.031
2020-01-13 10:40:11.800000,1.031
2020-01-13 10:40:12,1.031
2020-01-13 10:40:12.200000,1.031
2020-01-13 10:40:12.400000,1.031
2020-01-13 10:40:12.600000,1.031
2020-01-13 10:40:12.800000,1.031
2020-01-13 10:40:13,1.031
2020-01-13 10:40:13.200000,1.031
2020-01-13 10:40:13.400000,1.031
2020-01-13 10:40:13.600000,1.03
2020-01-13 10:40:13.800000,1.031
2020-01-13 10:40:14,1.03
