starttime,value
2020-01-13 12:03:58,-34.625
2020-01-13 12:03:58.200000,-34.438
2020-01-13 12:03:58.400000,-34.625
2020-01-13 12:03:58.600000,-34.625
2020-01-13 12:03:58.800000,-34.438
2020-01-13 12:03:59,-34.625
2020-01-13 12:03:59.200000,-34.625
2020-01-13 12:03:59.400000,-34.438
2020-01-13 12:03:59.600000,-34.563
2020-01-13 12:03:59.800000,-34.438
2020-01-13 12:04:00,-34.625
2020-01-13 12:04:00.200000,-34.438
2020-01-13 12:04:00.400000,-34.563
2020-01-13 12:04:00.600000,-34.563
2020-01-13 12:04:00.800000,-34.563
2020-01-13 12:04:01,-34.563
2020-01-13 12:04:01.200000,-34.563
2020-01-13 12:04:01.400000,-34.563
2020-01-13 12:04:01.600000,-34.563
2020-01-13 12:04:01.800000,-34.563
2020-01-13 12:04:02,-34.25
2020-01-13 12:04:02.200000,-34.5
2020-01-13 12:04:02.400000,-34.25
2020-01-13 12:04:02.600000,-34.313
2020-01-13 12:04:02.800000,-35.75
2020-01-13 12:04:03,-21.938
2020-01-13 12:04:03.200000,-26.688
2020-01-13 12:04:03.400000,-28.688
2020-01-13 12:04:03.600000,-35.75
2020-01-13 12:04:03.800000,-35.0
2020-01-13 12:04:04,-35.125
2020-01-13 12:04:04.200000,-35.125
2020-01-13 12:04:04.400000,-35.0
2020-01-13 12:04:04.600000,-35.0
2020-01-13 12:04:04.800000,-35.0
