start,end,avg
2020-01-09 15:14:59.400000,2020-01-09 15:14:59.600000,-70.625,g
2020-01-09 15:14:59.600000,2020-01-09 15:14:59.800000,-68.75,g
2020-01-09 15:14:59.800000,2020-01-09 15:15:00,-67.563,g
2020-01-09 15:15:00,2020-01-09 15:15:00.200000,-69.5,g
2020-01-09 15:15:00.200000,2020-01-09 15:15:00.400000,-69.875,g
2020-01-09 15:15:00.400000,2020-01-09 15:15:00.600000,-68.813,g
2020-01-09 15:15:00.600000,2020-01-09 15:15:00.800000,-69.25,g
2020-01-09 15:15:00.800000,2020-01-09 15:15:01,-69.688,g
2020-01-09 15:15:01,2020-01-09 15:15:01.200000,-69.188,g
2020-01-09 15:15:01.200000,2020-01-09 15:15:01.400000,-51.375,g
2020-01-09 15:15:01.400000,2020-01-09 15:15:01.600000,6.187,g
2020-01-09 15:15:01.600000,2020-01-09 15:15:01.800000,-141.125,g
2020-01-09 15:15:01.800000,2020-01-09 15:15:02,16.437,g
2020-01-09 15:15:02,2020-01-09 15:15:02.200000,-16.0,g
2020-01-09 15:15:02.200000,2020-01-09 15:15:02.400000,-10.5,g
2020-01-09 15:15:02.400000,2020-01-09 15:15:02.600000,-99.313,g
2020-01-09 15:15:02.600000,2020-01-09 15:15:02.800000,-102.563,g
2020-01-09 15:15:02.800000,2020-01-09 15:15:03,-45.313,g
2020-01-09 15:15:03,2020-01-09 15:15:03.200000,-85.188,g
2020-01-09 15:15:03.200000,2020-01-09 15:15:03.400000,-82.0,g
2020-01-09 15:15:03.400000,2020-01-09 15:15:03.600000,-30.75,g
2020-01-09 15:15:03.600000,2020-01-09 15:15:03.800000,-81.938,g
2020-01-09 15:15:03.800000,2020-01-09 15:15:04,179.687,g
2020-01-09 15:15:04,2020-01-09 15:15:04.200000,-22.063,g
2020-01-09 15:15:04.200000,2020-01-09 15:15:04.400000,-26.188,g
2020-01-09 15:15:04.400000,2020-01-09 15:15:04.600000,-2.313,g
2020-01-09 15:15:04.600000,2020-01-09 15:15:04.800000,12.625,g
2020-01-09 15:15:04.800000,2020-01-09 15:15:05,-16.438,g
2020-01-09 15:15:05,2020-01-09 15:15:05.200000,-12.25,g
2020-01-09 15:15:05.200000,2020-01-09 15:15:05.400000,-8.25,g
2020-01-09 15:15:05.400000,2020-01-09 15:15:05.600000,-29.0,g
2020-01-09 15:15:05.600000,2020-01-09 15:15:05.800000,-41.188,g
2020-01-09 15:15:05.800000,2020-01-09 15:15:06,-32.563,g
2020-01-09 15:15:06,2020-01-09 15:15:06.200000,-3.0,g
2020-01-09 15:15:06.200000,2020-01-09 15:15:06.400000,-43.063,g
2020-01-09 15:15:06.400000,2020-01-09 15:15:06.600000,-30.313,g
2020-01-09 15:15:06.600000,2020-01-09 15:15:06.800000,-2.813,g
2020-01-09 15:15:06.800000,2020-01-09 15:15:07,-3.563,g
2020-01-09 15:15:07,2020-01-09 15:15:07.200000,-30.875,g
2020-01-09 15:15:07.200000,2020-01-09 15:15:07.400000,-3.375,g
2020-01-09 15:15:07.400000,2020-01-09 15:15:07.600000,-3.313,g
2020-01-09 15:15:07.600000,2020-01-09 15:15:07.800000,-32.563,g
2020-01-09 15:15:07.800000,2020-01-09 15:15:08,-30.938,g
2020-01-09 15:15:08,2020-01-09 15:15:08.200000,-3.313,g
2020-01-09 15:15:08.200000,2020-01-09 15:15:08.400000,-3.625,g
2020-01-09 15:15:08.400000,2020-01-09 15:15:08.600000,-31.188,g
2020-01-09 15:15:08.600000,2020-01-09 15:15:08.800000,-3.438,g
2020-01-09 15:15:08.800000,2020-01-09 15:15:09,-3.563,g
2020-01-09 15:15:09,2020-01-09 15:15:09.200000,-32.188,g
2020-01-09 15:15:09.200000,2020-01-09 15:15:09.400000,-3.688,g
2020-01-09 15:15:09.400000,2020-01-09 15:15:09.600000,-3.563,g
2020-01-09 15:15:09.600000,2020-01-09 15:15:09.800000,-3.5,g
2020-01-09 15:15:09.800000,2020-01-09 15:15:10,-3.688,g
2020-01-09 15:15:10,2020-01-09 15:15:10.200000,-3.563,g
2020-01-09 15:15:10.200000,2020-01-09 15:15:10.400000,-3.438,g
2020-01-09 15:15:10.400000,2020-01-09 15:15:10.600000,-3.688,g
2020-01-09 15:15:10.600000,2020-01-09 15:15:10.800000,-3.563,g
2020-01-09 15:15:10.800000,2020-01-09 15:15:11,-3.438,g
2020-01-09 15:15:11,2020-01-09 15:15:11.200000,-3.5,g
2020-01-09 15:15:11.200000,2020-01-09 15:15:11.400000,-3.625,g
2020-01-09 15:15:11.400000,2020-01-09 15:15:11.600000,-3.375,g
2020-01-09 15:15:11.600000,2020-01-09 15:15:11.800000,-3.5,g
2020-01-09 15:15:11.800000,2020-01-09 15:15:12,-3.688,g
2020-01-09 15:15:12,2020-01-09 15:15:12.200000,-3.438,g
2020-01-09 15:15:12.200000,2020-01-09 15:15:12.400000,-3.438,g
2020-01-09 15:15:12.400000,2020-01-09 15:15:12.600000,-3.688,g
2020-01-09 15:15:12.600000,2020-01-09 15:15:12.800000,-3.625,g
2020-01-09 15:15:12.800000,2020-01-09 15:15:13,-3.5,g
2020-01-09 15:15:13,2020-01-09 15:15:13.200000,-3.688,g
2020-01-09 15:15:13.200000,2020-01-09 15:15:13.400000,-3.625,g
2020-01-09 15:15:13.400000,2020-01-09 15:15:13.600000,-3.438,g
2020-01-09 15:15:13.600000,2020-01-09 15:15:13.800000,-3.688,g
2020-01-09 15:15:13.800000,2020-01-09 15:15:14,-3.688,g
2020-01-09 15:15:14,2020-01-09 15:15:14.200000,-3.625,g
2020-01-09 15:15:14.200000,2020-01-09 15:15:14.400000,-3.688,g
2020-01-09 15:15:14.400000,2020-01-09 15:15:14.600000,-3.688,g
2020-01-09 15:15:14.600000,2020-01-09 15:15:14.800000,-3.625,g
2020-01-09 15:15:14.800000,2020-01-09 15:15:15,-3.688,g
2020-01-09 15:15:15,2020-01-09 15:15:15.200000,-3.688,g
2020-01-09 15:15:15.200000,2020-01-09 15:15:15.400000,-3.688,g
2020-01-09 15:15:15.400000,2020-01-09 15:15:15.600000,-3.625,g
2020-01-09 15:15:15.600000,2020-01-09 15:15:15.800000,-3.5,g
2020-01-09 15:15:15.800000,2020-01-09 15:15:16,-3.625,g
2020-01-09 15:15:16,2020-01-09 15:15:16.200000,-3.5,g
2020-01-09 15:15:16.200000,2020-01-09 15:15:16.400000,-31.813,g
2020-01-09 15:15:16.400000,2020-01-09 15:15:16.600000,-31.813,g
2020-01-09 15:15:16.600000,2020-01-09 15:15:16.800000,-31.75,g
2020-01-09 15:15:16.800000,2020-01-09 15:15:17,-31.563,g
2020-01-09 15:15:17,2020-01-09 15:15:17.200000,-31.438,g
2020-01-09 15:15:17.200000,2020-01-09 15:15:17.400000,-3.5,g
2020-01-09 15:15:17.400000,2020-01-09 15:15:17.600000,-3.5,g
2020-01-09 15:15:17.600000,2020-01-09 15:15:17.800000,-3.625,g
2020-01-09 15:15:17.800000,2020-01-09 15:15:18,-3.563,g
2020-01-09 15:15:18,2020-01-09 15:15:18.200000,-3.563,g
2020-01-09 15:15:18.200000,2020-01-09 15:15:18.400000,-3.563,g
2020-01-09 15:15:18.400000,2020-01-09 15:15:18.600000,-3.563,g
2020-01-09 15:15:18.600000,2020-01-09 15:15:18.800000,-3.563,g
2020-01-09 15:15:18.800000,2020-01-09 15:15:19,-3.563,g
2020-01-09 15:15:19,2020-01-09 15:15:19.200000,-3.563,g
2020-01-09 15:15:19.200000,2020-01-09 15:15:19.400000,-3.563,g
2020-01-09 15:15:19.400000,2020-01-09 15:15:19.600000,-3.563,g
2020-01-09 15:15:19.600000,2020-01-09 15:15:19.800000,-3.563,g
2020-01-09 15:15:19.800000,2020-01-09 15:15:20,-3.563,g
2020-01-09 15:15:20,2020-01-09 15:15:20.200000,-3.563,g
2020-01-09 15:15:20.200000,2020-01-09 15:15:20.400000,-3.438,g
2020-01-09 15:15:20.400000,2020-01-09 15:15:20.600000,-3.438,g
2020-01-09 15:15:20.600000,2020-01-09 15:15:20.800000,-30.813,g
2020-01-09 15:15:20.800000,2020-01-09 15:15:21,-30.938,g
2020-01-09 15:15:21,2020-01-09 15:15:21.200000,-31.0,g
2020-01-09 15:15:21.200000,2020-01-09 15:15:21.400000,-30.938,g
2020-01-09 15:15:21.400000,2020-01-09 15:15:21.600000,-3.5,g
2020-01-09 15:15:21.600000,2020-01-09 15:15:21.800000,-3.5,g
2020-01-09 15:15:21.800000,2020-01-09 15:15:22,-3.5,g
2020-01-09 15:15:22,2020-01-09 15:15:22.200000,-3.5,g
2020-01-09 15:15:22.200000,2020-01-09 15:15:22.400000,-3.5,g
2020-01-09 15:15:22.400000,2020-01-09 15:15:22.600000,-3.5,g
2020-01-09 15:15:22.600000,2020-01-09 15:15:22.800000,-3.5,g
2020-01-09 15:15:22.800000,2020-01-09 15:15:23,-3.375,g
2020-01-09 15:15:23,2020-01-09 15:15:23.200000,-30.5,g
2020-01-09 15:15:23.200000,2020-01-09 15:15:23.400000,-30.313,g
2020-01-09 15:15:23.400000,2020-01-09 15:15:23.600000,-30.25,g
2020-01-09 15:15:23.600000,2020-01-09 15:15:23.800000,-30.188,g
2020-01-09 15:15:23.800000,2020-01-09 15:15:24,-29.813,g
2020-01-09 15:15:24,2020-01-09 15:15:24.200000,-30.063,g
2020-01-09 15:15:24.200000,2020-01-09 15:15:24.400000,-30.125,g
2020-01-09 15:15:24.400000,2020-01-09 15:15:24.600000,-30.0,g
2020-01-09 15:15:24.600000,2020-01-09 15:15:24.800000,-30.188,g
2020-01-09 15:15:24.800000,2020-01-09 15:15:25,-3.313,g
2020-01-09 15:15:25,2020-01-09 15:15:25.200000,-3.313,g
2020-01-09 15:15:25.200000,2020-01-09 15:15:25.400000,-3.375,g
2020-01-09 15:15:25.400000,2020-01-09 15:15:25.600000,-3.438,g
2020-01-09 15:15:25.600000,2020-01-09 15:15:25.800000,-3.438,g
2020-01-09 15:15:25.800000,2020-01-09 15:15:26,-3.313,g
2020-01-09 15:15:26,2020-01-09 15:15:26.200000,-3.438,g
2020-01-09 15:15:26.200000,2020-01-09 15:15:26.400000,-3.438,g
2020-01-09 15:15:26.400000,2020-01-09 15:15:26.600000,-3.563,g
2020-01-09 15:15:26.600000,2020-01-09 15:15:26.800000,-3.188,g
2020-01-09 15:15:26.800000,2020-01-09 15:15:27,-3.5,g
2020-01-09 15:15:27,2020-01-09 15:15:27.200000,-3.5,g
2020-01-09 15:15:27.200000,2020-01-09 15:15:27.400000,-3.313,g
2020-01-09 15:15:27.400000,2020-01-09 15:15:27.600000,-3.313,g
2020-01-09 15:15:27.600000,2020-01-09 15:15:27.800000,-3.5,g
2020-01-09 15:15:27.800000,2020-01-09 15:15:28,-3.438,g
2020-01-09 15:15:28,2020-01-09 15:15:28.200000,-3.313,g
2020-01-09 15:15:28.200000,2020-01-09 15:15:28.400000,-3.438,g
2020-01-09 15:15:28.400000,2020-01-09 15:15:28.600000,-3.25,g
2020-01-09 15:15:28.600000,2020-01-09 15:15:28.800000,-3.313,g
2020-01-09 15:15:28.800000,2020-01-09 15:15:29,-3.438,g
2020-01-09 15:15:29,2020-01-09 15:15:29.200000,-29.75,g
2020-01-09 15:15:29.200000,2020-01-09 15:15:29.400000,-3.438,g
2020-01-09 15:15:29.400000,2020-01-09 15:15:29.600000,-3.438,g
2020-01-09 15:15:29.600000,2020-01-09 15:15:29.800000,-3.438,g
2020-01-09 15:15:29.800000,2020-01-09 15:15:30,-3.438,g
2020-01-09 15:15:30,2020-01-09 15:15:30.200000,-3.438,g
2020-01-09 15:15:30.200000,2020-01-09 15:15:30.400000,-3.438,g
2020-01-09 15:15:30.400000,2020-01-09 15:15:30.600000,-3.25,g
2020-01-09 15:15:30.600000,2020-01-09 15:15:30.800000,-3.25,g
2020-01-09 15:15:30.800000,2020-01-09 15:15:31,-3.25,g
2020-01-09 15:15:31,2020-01-09 15:15:31.200000,-3.5,g
2020-01-09 15:15:31.200000,2020-01-09 15:15:31.400000,-3.5,g
2020-01-09 15:15:31.400000,2020-01-09 15:15:31.600000,-3.25,g
2020-01-09 15:15:31.600000,2020-01-09 15:15:31.800000,-3.375,g
2020-01-09 15:15:31.800000,2020-01-09 15:15:32,-3.25,g
2020-01-09 15:15:32,2020-01-09 15:15:32.200000,-3.438,g
2020-01-09 15:15:32.200000,2020-01-09 15:15:32.400000,-3.438,g
2020-01-09 15:15:32.400000,2020-01-09 15:15:32.600000,-3.313,g
2020-01-09 15:15:32.600000,2020-01-09 15:15:32.800000,-3.438,g
2020-01-09 15:15:32.800000,2020-01-09 15:15:33,-3.438,g
2020-01-09 15:15:33,2020-01-09 15:15:33.200000,-3.438,g
2020-01-09 15:15:33.200000,2020-01-09 15:15:33.400000,-3.25,g
2020-01-09 15:15:33.400000,2020-01-09 15:15:33.600000,-3.313,g
2020-01-09 15:15:33.600000,2020-01-09 15:15:33.800000,-3.438,g
2020-01-09 15:15:33.800000,2020-01-09 15:15:34,-29.625,g
2020-01-09 15:15:34,2020-01-09 15:15:34.200000,-3.313,g
2020-01-09 15:15:34.200000,2020-01-09 15:15:34.400000,-3.25,g
2020-01-09 15:15:34.400000,2020-01-09 15:15:34.600000,-3.313,g
2020-01-09 15:15:34.600000,2020-01-09 15:15:34.800000,-3.438,g
2020-01-09 15:15:34.800000,2020-01-09 15:15:35,-3.313,g
2020-01-09 15:15:35,2020-01-09 15:15:35.200000,-3.313,g
2020-01-09 15:15:35.200000,2020-01-09 15:15:35.400000,-3.438,g
2020-01-09 15:15:35.400000,2020-01-09 15:15:35.600000,-3.5,g
2020-01-09 15:15:35.600000,2020-01-09 15:15:35.800000,-3.438,g
2020-01-09 15:15:35.800000,2020-01-09 15:15:36,-3.438,g
2020-01-09 15:15:36,2020-01-09 15:15:36.200000,-3.25,g
2020-01-09 15:15:36.200000,2020-01-09 15:15:36.400000,-3.25,g
2020-01-09 15:15:36.400000,2020-01-09 15:15:36.600000,-3.313,g
2020-01-09 15:15:36.600000,2020-01-09 15:15:36.800000,-3.313,g
2020-01-09 15:15:36.800000,2020-01-09 15:15:37,-3.438,g
2020-01-09 15:15:37,2020-01-09 15:15:37.200000,-3.438,g
2020-01-09 15:15:37.200000,2020-01-09 15:15:37.400000,-3.313,g
2020-01-09 15:15:37.400000,2020-01-09 15:15:37.600000,-3.5,g
2020-01-09 15:15:37.600000,2020-01-09 15:15:37.800000,-3.375,g
2020-01-09 15:15:37.800000,2020-01-09 15:15:38,-3.25,g
2020-01-09 15:15:38,2020-01-09 15:15:38.200000,-3.25,g
2020-01-09 15:15:38.200000,2020-01-09 15:15:38.400000,-3.438,g
2020-01-09 15:15:38.400000,2020-01-09 15:15:38.600000,-3.25,g
2020-01-09 15:15:38.600000,2020-01-09 15:15:38.800000,-3.438,g
2020-01-09 15:15:38.800000,2020-01-09 15:15:39,-3.438,g
2020-01-09 15:15:39,2020-01-09 15:15:39.200000,-3.25,g
2020-01-09 15:15:39.200000,2020-01-09 15:15:39.400000,-3.5,g
2020-01-09 15:15:39.400000,2020-01-09 15:15:39.600000,-3.375,g
2020-01-09 15:15:39.600000,2020-01-09 15:15:39.800000,-3.313,g
2020-01-09 15:15:39.800000,2020-01-09 15:15:40,-3.5,g
2020-01-09 15:15:40,2020-01-09 15:15:40.200000,-3.25,g
2020-01-09 15:15:40.200000,2020-01-09 15:15:40.400000,-3.438,g
2020-01-09 15:15:40.400000,2020-01-09 15:15:40.600000,-3.5,g
2020-01-09 15:15:40.600000,2020-01-09 15:15:40.800000,-3.438,g
2020-01-09 15:15:40.800000,2020-01-09 15:15:41,-3.25,g
2020-01-09 15:15:41,2020-01-09 15:15:41.200000,-3.5,g
2020-01-09 15:15:41.200000,2020-01-09 15:15:41.400000,-3.25,g
2020-01-09 15:15:41.400000,2020-01-09 15:15:41.600000,-3.25,g
2020-01-09 15:15:41.600000,2020-01-09 15:15:41.800000,-3.438,g
2020-01-09 15:15:41.800000,2020-01-09 15:15:42,-3.313,g
2020-01-09 15:15:42,2020-01-09 15:15:42.200000,-3.438,g
2020-01-09 15:15:42.200000,2020-01-09 15:15:42.400000,-3.5,g
2020-01-09 15:15:42.400000,2020-01-09 15:15:42.600000,-3.375,g
2020-01-09 15:15:42.600000,2020-01-09 15:15:42.800000,-3.438,g
2020-01-09 15:15:42.800000,2020-01-09 15:15:43,-3.5,g
2020-01-09 15:15:43,2020-01-09 15:15:43.200000,-3.438,g
2020-01-09 15:15:43.200000,2020-01-09 15:15:43.400000,-3.438,g
2020-01-09 15:15:43.400000,2020-01-09 15:15:43.600000,-3.438,g
2020-01-09 15:15:43.600000,2020-01-09 15:15:43.800000,-3.438,g
2020-01-09 15:15:43.800000,2020-01-09 15:15:44,-3.438,g
2020-01-09 15:15:44,2020-01-09 15:15:44.200000,-3.25,g
2020-01-09 15:15:44.200000,2020-01-09 15:15:44.400000,-3.438,g
2020-01-09 15:15:44.400000,2020-01-09 15:15:44.600000,-3.438,g
2020-01-09 15:15:44.600000,2020-01-09 15:15:44.800000,-3.25,g
2020-01-09 15:15:44.800000,2020-01-09 15:15:45,-3.438,g
2020-01-09 15:15:45,2020-01-09 15:15:45.200000,-3.375,g
2020-01-09 15:15:45.200000,2020-01-09 15:15:45.400000,-3.25,g
2020-01-09 15:15:45.400000,2020-01-09 15:15:45.600000,-3.25,g
2020-01-09 15:15:45.600000,2020-01-09 15:15:45.800000,-3.375,g
2020-01-09 15:15:45.800000,2020-01-09 15:15:46,-3.25,g
2020-01-09 15:15:46,2020-01-09 15:15:46.200000,-3.188,g
2020-01-09 15:15:46.200000,2020-01-09 15:15:46.400000,-3.375,g
2020-01-09 15:15:46.400000,2020-01-09 15:15:46.600000,-3.5,g
2020-01-09 15:15:46.600000,2020-01-09 15:15:46.800000,-3.25,g
2020-01-09 15:15:46.800000,2020-01-09 15:15:47,-3.25,g
2020-01-09 15:15:47,2020-01-09 15:15:47.200000,-3.438,g
2020-01-09 15:15:47.200000,2020-01-09 15:15:47.400000,-3.438,g
2020-01-09 15:15:47.400000,2020-01-09 15:15:47.600000,-3.375,g
2020-01-09 15:15:47.600000,2020-01-09 15:15:47.800000,-3.438,g
2020-01-09 15:15:47.800000,2020-01-09 15:15:48,-3.375,g
2020-01-09 15:15:48,2020-01-09 15:15:48.200000,-3.375,g
2020-01-09 15:15:48.200000,2020-01-09 15:15:48.400000,-3.438,g
2020-01-09 15:15:48.400000,2020-01-09 15:15:48.600000,-3.25,g
2020-01-09 15:15:48.600000,2020-01-09 15:15:48.800000,-3.25,g
2020-01-09 15:15:48.800000,2020-01-09 15:15:49,-3.25,g
2020-01-09 15:15:49,2020-01-09 15:15:49.200000,-30.188,g
2020-01-09 15:15:49.200000,2020-01-09 15:15:49.400000,-3.313,g
2020-01-09 15:15:49.400000,2020-01-09 15:15:49.600000,-3.313,g
2020-01-09 15:15:49.600000,2020-01-09 15:15:49.800000,-3.313,g
2020-01-09 15:15:49.800000,2020-01-09 15:15:50,-3.188,g
2020-01-09 15:15:50,2020-01-09 15:15:50.200000,-3.313,g
2020-01-09 15:15:50.200000,2020-01-09 15:15:50.400000,-30.063,g
2020-01-09 15:15:50.400000,2020-01-09 15:15:50.600000,-29.813,g
2020-01-09 15:15:50.600000,2020-01-09 15:15:50.800000,-3.313,g
2020-01-09 15:15:50.800000,2020-01-09 15:15:51,-29.313,g
2020-01-09 15:15:51,2020-01-09 15:15:51.200000,-3.375,g
2020-01-09 15:15:51.200000,2020-01-09 15:15:51.400000,-3.313,g
2020-01-09 15:15:51.400000,2020-01-09 15:15:51.600000,-29.813,g
2020-01-09 15:15:51.600000,2020-01-09 15:15:51.800000,-3.313,g
2020-01-09 15:15:51.800000,2020-01-09 15:15:52,-3.375,g
2020-01-09 15:15:52,2020-01-09 15:15:52.200000,-30.063,g
2020-01-09 15:15:52.200000,2020-01-09 15:15:52.400000,-29.188,g
2020-01-09 15:15:52.400000,2020-01-09 15:15:52.600000,-3.313,g
2020-01-09 15:15:52.600000,2020-01-09 15:15:52.800000,-3.438,g
2020-01-09 15:15:52.800000,2020-01-09 15:15:53,-3.375,g
2020-01-09 15:15:53,2020-01-09 15:15:53.200000,-3.438,g
2020-01-09 15:15:53.200000,2020-01-09 15:15:53.400000,-3.375,g
2020-01-09 15:15:53.400000,2020-01-09 15:15:53.600000,-3.375,g
2020-01-09 15:15:53.600000,2020-01-09 15:15:53.800000,-3.375,g
2020-01-09 15:15:53.800000,2020-01-09 15:15:54,-3.375,g
2020-01-09 15:15:54,2020-01-09 15:15:54.200000,-3.375,g
2020-01-09 15:15:54.200000,2020-01-09 15:15:54.400000,-3.375,g
2020-01-09 15:15:54.400000,2020-01-09 15:15:54.600000,-3.25,g
2020-01-09 15:15:54.600000,2020-01-09 15:15:54.800000,-3.25,g
2020-01-09 15:15:54.800000,2020-01-09 15:15:55,-3.25,g
2020-01-09 15:15:55,2020-01-09 15:15:55.200000,-3.438,g
2020-01-09 15:15:55.200000,2020-01-09 15:15:55.400000,-3.438,g
2020-01-09 15:15:55.400000,2020-01-09 15:15:55.600000,-3.438,g
2020-01-09 15:15:55.600000,2020-01-09 15:15:55.800000,-3.375,g
2020-01-09 15:15:55.800000,2020-01-09 15:15:56,-3.25,g
2020-01-09 15:15:56,2020-01-09 15:15:56.200000,-3.125,g
2020-01-09 15:15:56.200000,2020-01-09 15:15:56.400000,-3.375,g
2020-01-09 15:15:56.400000,2020-01-09 15:15:56.600000,-3.5,g
2020-01-09 15:15:56.600000,2020-01-09 15:15:56.800000,-3.313,g
2020-01-09 15:15:56.800000,2020-01-09 15:15:57,-3.5,g
2020-01-09 15:15:57,2020-01-09 15:15:57.200000,-3.438,g
2020-01-09 15:15:57.200000,2020-01-09 15:15:57.400000,-3.438,g
2020-01-09 15:15:57.400000,2020-01-09 15:15:57.600000,-3.25,g
2020-01-09 15:15:57.600000,2020-01-09 15:15:57.800000,-3.438,g
2020-01-09 15:15:57.800000,2020-01-09 15:15:58,-3.375,g
2020-01-09 15:15:58,2020-01-09 15:15:58.200000,-3.313,g
2020-01-09 15:15:58.200000,2020-01-09 15:15:58.400000,-3.375,g
2020-01-09 15:15:58.400000,2020-01-09 15:15:58.600000,-3.375,g
2020-01-09 15:15:58.600000,2020-01-09 15:15:58.800000,-3.25,g
2020-01-09 15:15:58.800000,2020-01-09 15:15:59,-3.375,g
