starttime,value
2020-01-13 11:44:11.800000,-41.0
2020-01-13 11:44:12,-41.0
2020-01-13 11:44:12.200000,-41.0
2020-01-13 11:44:12.400000,-41.0
2020-01-13 11:44:12.600000,-41.0
2020-01-13 11:44:12.800000,-40.875
2020-01-13 11:44:13,-41.063
2020-01-13 11:44:13.200000,-41.063
2020-01-13 11:44:13.400000,-41.063
2020-01-13 11:44:13.600000,-41.063
2020-01-13 11:44:13.800000,-41.063
2020-01-13 11:44:14,-41.063
2020-01-13 11:44:14.200000,-41.063
2020-01-13 11:44:14.400000,-41.063
2020-01-13 11:44:14.600000,-41.063
2020-01-13 11:44:14.800000,-41.063
2020-01-13 11:44:15,-41.063
2020-01-13 11:44:15.200000,-41.063
2020-01-13 11:44:15.400000,-41.063
2020-01-13 11:44:15.600000,-41.0
2020-01-13 11:44:15.800000,-40.938
2020-01-13 11:44:16,-40.875
2020-01-13 11:44:16.200000,-40.875
2020-01-13 11:44:16.400000,-40.875
2020-01-13 11:44:16.600000,-40.688
2020-01-13 11:44:16.800000,-40.813
