start,end,avg
2020-01-10 20:19:40,2020-01-10 20:19:40.200000,-177.75,g
2020-01-10 20:19:40.200000,2020-01-10 20:19:40.400000,-177.75,g
2020-01-10 20:19:40.400000,2020-01-10 20:19:40.600000,-177.75,g
2020-01-10 20:19:40.600000,2020-01-10 20:19:40.800000,-177.75,g
2020-01-10 20:19:40.800000,2020-01-10 20:19:41,-177.75,g
2020-01-10 20:19:41,2020-01-10 20:19:41.200000,-177.75,g
2020-01-10 20:19:41.200000,2020-01-10 20:19:41.400000,-177.75,g
2020-01-10 20:19:41.400000,2020-01-10 20:19:41.600000,-177.75,g
2020-01-10 20:19:41.600000,2020-01-10 20:19:41.800000,-177.75,g
2020-01-10 20:19:41.800000,2020-01-10 20:19:42,-177.75,g
2020-01-10 20:19:42,2020-01-10 20:19:42.200000,-177.75,g
2020-01-10 20:19:42.200000,2020-01-10 20:19:42.400000,-177.625,g
2020-01-10 20:19:42.400000,2020-01-10 20:19:42.600000,-177.813,g
2020-01-10 20:19:42.600000,2020-01-10 20:19:42.800000,-177.813,g
2020-01-10 20:19:42.800000,2020-01-10 20:19:43,-177.813,g
2020-01-10 20:19:43,2020-01-10 20:19:43.200000,-177.813,g
2020-01-10 20:19:43.200000,2020-01-10 20:19:43.400000,-177.813,g
2020-01-10 20:19:43.400000,2020-01-10 20:19:43.600000,-177.688,g
2020-01-10 20:19:43.600000,2020-01-10 20:19:43.800000,-177.875,g
2020-01-10 20:19:43.800000,2020-01-10 20:19:44,-177.875,g
2020-01-10 20:19:44,2020-01-10 20:19:44.200000,-177.875,g
2020-01-10 20:19:44.200000,2020-01-10 20:19:44.400000,-177.875,g
2020-01-10 20:19:44.400000,2020-01-10 20:19:44.600000,-177.875,g
2020-01-10 20:19:44.600000,2020-01-10 20:19:44.800000,-177.875,g
2020-01-10 20:19:44.800000,2020-01-10 20:19:45,-177.875,g
2020-01-10 20:19:45,2020-01-10 20:19:45.200000,-177.875,g
2020-01-10 20:19:45.200000,2020-01-10 20:19:45.400000,-177.875,g
2020-01-10 20:19:45.400000,2020-01-10 20:19:45.600000,-177.938,g
2020-01-10 20:19:45.600000,2020-01-10 20:19:45.800000,-177.938,g
2020-01-10 20:19:45.800000,2020-01-10 20:19:46,-162.0,g
2020-01-10 20:19:46,2020-01-10 20:19:46.200000,-162.313,g
2020-01-10 20:19:46.200000,2020-01-10 20:19:46.400000,-162.375,g
2020-01-10 20:19:46.400000,2020-01-10 20:19:46.600000,-177.938,g
2020-01-10 20:19:46.600000,2020-01-10 20:19:46.800000,-162.313,g
2020-01-10 20:19:46.800000,2020-01-10 20:19:47,-162.188,g
2020-01-10 20:19:47,2020-01-10 20:19:47.200000,-162.25,g
2020-01-10 20:19:47.200000,2020-01-10 20:19:47.400000,-162.25,g
2020-01-10 20:19:47.400000,2020-01-10 20:19:47.600000,-162.375,g
2020-01-10 20:19:47.600000,2020-01-10 20:19:47.800000,-162.25,g
2020-01-10 20:19:47.800000,2020-01-10 20:19:48,-162.438,g
2020-01-10 20:19:48,2020-01-10 20:19:48.200000,-162.375,g
2020-01-10 20:19:48.200000,2020-01-10 20:19:48.400000,-162.25,g
2020-01-10 20:19:48.400000,2020-01-10 20:19:48.600000,-162.5,g
2020-01-10 20:19:48.600000,2020-01-10 20:19:48.800000,-162.563,g
2020-01-10 20:19:48.800000,2020-01-10 20:19:49,-162.375,g
2020-01-10 20:19:49,2020-01-10 20:19:49.200000,-162.375,g
2020-01-10 20:19:49.200000,2020-01-10 20:19:49.400000,-162.438,g
2020-01-10 20:19:49.400000,2020-01-10 20:19:49.600000,-162.625,g
2020-01-10 20:19:49.600000,2020-01-10 20:19:49.800000,-162.5,g
2020-01-10 20:19:49.800000,2020-01-10 20:19:50,-162.625,g
2020-01-10 20:19:50,2020-01-10 20:19:50.200000,-162.813,g
2020-01-10 20:19:50.200000,2020-01-10 20:19:50.400000,-162.563,g
2020-01-10 20:19:50.400000,2020-01-10 20:19:50.600000,-162.688,g
2020-01-10 20:19:50.600000,2020-01-10 20:19:50.800000,-162.625,g
2020-01-10 20:19:50.800000,2020-01-10 20:19:51,-162.938,g
2020-01-10 20:19:51,2020-01-10 20:19:51.200000,-162.75,g
2020-01-10 20:19:51.200000,2020-01-10 20:19:51.400000,-162.813,g
2020-01-10 20:19:51.400000,2020-01-10 20:19:51.600000,-163.125,g
2020-01-10 20:19:51.600000,2020-01-10 20:19:51.800000,-162.875,g
