start,end,avg
2020-01-13 10:36:10.200000,1.032
2020-01-13 10:36:10.400000,1.029
2020-01-13 10:36:10.600000,1.03
2020-01-13 10:36:10.800000,1.031
2020-01-13 10:36:11,1.032
2020-01-13 10:36:11.200000,1.034
2020-01-13 10:36:11.400000,1.032
2020-01-13 10:36:11.600000,1.029
2020-01-13 10:36:11.800000,1.031
2020-01-13 10:36:12,1.032
2020-01-13 10:36:12.200000,1.029
2020-01-13 10:36:12.400000,1.031
2020-01-13 10:36:12.600000,1.03
2020-01-13 10:36:12.800000,1.032
2020-01-13 10:36:13,1.031
2020-01-13 10:36:13.200000,1.031
2020-01-13 10:36:13.400000,1.032
2020-01-13 10:36:13.600000,1.031
2020-01-13 10:36:13.800000,1.032
2020-01-13 10:36:14,1.031
2020-01-13 10:36:14.200000,1.031
2020-01-13 10:36:14.400000,1.031
2020-01-13 10:36:14.600000,1.031
2020-01-13 10:36:14.800000,1.031
2020-01-13 10:36:15,1.03
2020-01-13 10:36:15.200000,1.03
2020-01-13 10:36:15.400000,1.03
2020-01-13 10:36:15.600000,1.031
2020-01-13 10:36:15.800000,1.03
2020-01-13 10:36:16,1.032
2020-01-13 10:36:16.200000,1.031
2020-01-13 10:36:16.400000,1.03
2020-01-13 10:36:16.600000,1.031
2020-01-13 10:36:16.800000,1.029
2020-01-13 10:36:17,1.032
2020-01-13 10:36:17.200000,1.029
2020-01-13 10:36:17.400000,1.031
2020-01-13 10:36:17.600000,1.031
2020-01-13 10:36:17.800000,1.031
2020-01-13 10:36:18,1.032
2020-01-13 10:36:18.200000,1.031
2020-01-13 10:36:18.400000,1.031
2020-01-13 10:36:18.600000,1.031
2020-01-13 10:36:18.800000,1.033
2020-01-13 10:36:19,1.03
2020-01-13 10:36:19.200000,1.031
2020-01-13 10:36:19.400000,1.032
2020-01-13 10:36:19.600000,1.031
2020-01-13 10:36:19.800000,1.03
2020-01-13 10:36:20,1.03
2020-01-13 10:36:20.200000,1.03
2020-01-13 10:36:20.400000,1.031
2020-01-13 10:36:20.600000,1.03
2020-01-13 10:36:20.800000,1.033
2020-01-13 10:36:21,1.029
2020-01-13 10:36:21.200000,1.032
2020-01-13 10:36:21.400000,1.032
2020-01-13 10:36:21.600000,1.028
