start,end,avg
2020-01-13 11:31:22,106.312
2020-01-13 11:31:22.200000,106.312
2020-01-13 11:31:22.400000,106.312
2020-01-13 11:31:22.600000,106.312
2020-01-13 11:31:22.800000,106.312
2020-01-13 11:31:23,106.312
2020-01-13 11:31:23.200000,106.375
2020-01-13 11:31:23.400000,106.437
2020-01-13 11:31:23.600000,106.437
2020-01-13 11:31:23.800000,106.625
2020-01-13 11:31:24,106.437
2020-01-13 11:31:24.200000,106.437
2020-01-13 11:31:24.400000,106.625
2020-01-13 11:31:24.600000,106.625
2020-01-13 11:31:24.800000,106.437
2020-01-13 11:31:25,106.625
2020-01-13 11:31:25.200000,106.437
2020-01-13 11:31:25.400000,106.437
2020-01-13 11:31:25.600000,106.437
2020-01-13 11:31:25.800000,106.437
2020-01-13 11:31:26,106.437
2020-01-13 11:31:26.200000,106.437
2020-01-13 11:31:26.400000,106.437
2020-01-13 11:31:26.600000,106.437
2020-01-13 11:31:26.800000,106.437
2020-01-13 11:31:27,106.437
2020-01-13 11:31:27.200000,106.437
