starttime,value
2020-01-13 11:46:08.400000,-41.75
2020-01-13 11:46:08.600000,-41.75
2020-01-13 11:46:08.800000,-41.563
2020-01-13 11:46:09,-41.688
2020-01-13 11:46:09.200000,-41.688
2020-01-13 11:46:09.400000,-41.75
2020-01-13 11:46:09.600000,-41.688
2020-01-13 11:46:09.800000,-41.625
2020-01-13 11:46:10,-41.563
2020-01-13 11:46:10.200000,-41.563
2020-01-13 11:46:10.400000,-41.5
2020-01-13 11:46:10.600000,-41.375
2020-01-13 11:46:10.800000,-41.375
2020-01-13 11:46:11,-41.563
2020-01-13 11:46:11.200000,-41.5
2020-01-13 11:46:11.400000,-41.5
2020-01-13 11:46:11.600000,-41.5
2020-01-13 11:46:11.800000,-41.5
2020-01-13 11:46:12,-41.5
2020-01-13 11:46:12.200000,-41.5
2020-01-13 11:46:12.400000,-41.5
2020-01-13 11:46:12.600000,-41.5
2020-01-13 11:46:12.800000,-41.5
2020-01-13 11:46:13,-41.5
2020-01-13 11:46:13.200000,-41.5
2020-01-13 11:46:13.400000,-41.5
