starttime,value
2020-01-13 11:46:08.400000,-140.75
2020-01-13 11:46:08.600000,-140.938
2020-01-13 11:46:08.800000,-140.938
2020-01-13 11:46:09,-140.938
2020-01-13 11:46:09.200000,-140.813
2020-01-13 11:46:09.400000,-140.875
2020-01-13 11:46:09.600000,-141.063
2020-01-13 11:46:09.800000,-140.875
2020-01-13 11:46:10,-140.938
2020-01-13 11:46:10.200000,-140.938
2020-01-13 11:46:10.400000,-141.063
2020-01-13 11:46:10.600000,-140.938
2020-01-13 11:46:10.800000,-140.938
2020-01-13 11:46:11,-140.938
2020-01-13 11:46:11.200000,-141.125
2020-01-13 11:46:11.400000,-141.125
2020-01-13 11:46:11.600000,-141.125
2020-01-13 11:46:11.800000,-141.125
2020-01-13 11:46:12,-141.125
2020-01-13 11:46:12.200000,-141.125
2020-01-13 11:46:12.400000,-141.125
2020-01-13 11:46:12.600000,-141.125
2020-01-13 11:46:12.800000,-141.125
2020-01-13 11:46:13,-141.125
2020-01-13 11:46:13.200000,-141.125
2020-01-13 11:46:13.400000,-141.125
