start,end,avg
2020-01-13 11:31:22,1.056
2020-01-13 11:31:22.200000,1.055
2020-01-13 11:31:22.400000,1.055
2020-01-13 11:31:22.600000,1.055
2020-01-13 11:31:22.800000,1.055
2020-01-13 11:31:23,1.055
2020-01-13 11:31:23.200000,1.06
2020-01-13 11:31:23.400000,1.054
2020-01-13 11:31:23.600000,1.058
2020-01-13 11:31:23.800000,1.059
2020-01-13 11:31:24,1.06
2020-01-13 11:31:24.200000,1.056
2020-01-13 11:31:24.400000,1.058
2020-01-13 11:31:24.600000,1.056
2020-01-13 11:31:24.800000,1.057
2020-01-13 11:31:25,1.054
2020-01-13 11:31:25.200000,1.057
2020-01-13 11:31:25.400000,1.056
2020-01-13 11:31:25.600000,1.055
2020-01-13 11:31:25.800000,1.057
2020-01-13 11:31:26,1.056
2020-01-13 11:31:26.200000,1.056
2020-01-13 11:31:26.400000,1.056
2020-01-13 11:31:26.600000,1.057
2020-01-13 11:31:26.800000,1.057
2020-01-13 11:31:27,1.057
2020-01-13 11:31:27.200000,1.056
