start,end,avg
2020-01-13 11:31:22,-41.25
2020-01-13 11:31:22.200000,-41.25
2020-01-13 11:31:22.400000,-41.25
2020-01-13 11:31:22.600000,-41.25
2020-01-13 11:31:22.800000,-41.25
2020-01-13 11:31:23,-41.25
2020-01-13 11:31:23.200000,-41.25
2020-01-13 11:31:23.400000,-41.0
2020-01-13 11:31:23.600000,-40.938
2020-01-13 11:31:23.800000,-40.938
2020-01-13 11:31:24,-40.75
2020-01-13 11:31:24.200000,-40.938
2020-01-13 11:31:24.400000,-40.75
2020-01-13 11:31:24.600000,-40.938
2020-01-13 11:31:24.800000,-40.75
2020-01-13 11:31:25,-40.938
2020-01-13 11:31:25.200000,-40.875
2020-01-13 11:31:25.400000,-40.875
2020-01-13 11:31:25.600000,-40.875
2020-01-13 11:31:25.800000,-40.875
2020-01-13 11:31:26,-40.875
2020-01-13 11:31:26.200000,-40.875
2020-01-13 11:31:26.400000,-40.875
2020-01-13 11:31:26.600000,-40.875
2020-01-13 11:31:26.800000,-40.875
2020-01-13 11:31:27,-40.875
2020-01-13 11:31:27.200000,-40.875
