starttime,value
2020-01-13 12:03:58,-165.313
2020-01-13 12:03:58.200000,-165.5
2020-01-13 12:03:58.400000,-165.5
2020-01-13 12:03:58.600000,-165.25
2020-01-13 12:03:58.800000,-165.563
2020-01-13 12:03:59,-165.063
2020-01-13 12:03:59.200000,-165.188
2020-01-13 12:03:59.400000,-165.563
2020-01-13 12:03:59.600000,-165.438
2020-01-13 12:03:59.800000,-165.5
2020-01-13 12:04:00,-165.188
2020-01-13 12:04:00.200000,-165.5
2020-01-13 12:04:00.400000,-165.438
2020-01-13 12:04:00.600000,-165.375
2020-01-13 12:04:00.800000,-165.188
2020-01-13 12:04:01,-165.375
2020-01-13 12:04:01.200000,-165.125
2020-01-13 12:04:01.400000,-165.375
2020-01-13 12:04:01.600000,-165.313
2020-01-13 12:04:01.800000,-165.313
2020-01-13 12:04:02,-165.563
2020-01-13 12:04:02.200000,-164.813
2020-01-13 12:04:02.400000,-165.375
2020-01-13 12:04:02.600000,-165.25
2020-01-13 12:04:02.800000,-150.688
2020-01-13 12:04:03,-158.625
2020-01-13 12:04:03.200000,-158.25
2020-01-13 12:04:03.400000,-165.313
2020-01-13 12:04:03.600000,-161.375
2020-01-13 12:04:03.800000,-166.375
2020-01-13 12:04:04,-166.563
2020-01-13 12:04:04.200000,-166.063
2020-01-13 12:04:04.400000,-165.938
2020-01-13 12:04:04.600000,-166.125
2020-01-13 12:04:04.800000,-166.125
